branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Eudora Community Library",2023-05-08,Monday,"9:00 - 9:59",13,3,9,25,4,2,5
"Eudora Community Library",2023-05-08,Monday,"10:00 - 10:59",5,1,19,25,3,1,4
"Eudora Community Library",2023-05-08,Monday,"11:00 - 11:59",5,1,62,68,3,1,4
"Eudora Community Library",2023-05-08,Monday,"12:00 - 12:59",2,0,9,11,2,0,2
"Eudora Community Library",2023-05-08,Monday,"13:00 - 13:59",9,0,4,13,3,0,3
"Eudora Community Library",2023-05-08,Monday,"14:00 - 14:59",17,3,20,40,1,1,1
"Eudora Community Library",2023-05-08,Monday,"15:00 - 15:59",1,0,1,2,1,0,1
"Eudora Community Library",2023-05-08,Monday,"16:00 - 16:59",9,0,19,28,4,0,4
"Eudora Community Library",2023-05-08,Monday,"17:00 - 17:59",1,0,26,27,1,0,1
"Eudora Community Library",2023-05-08,Monday,"18:00 - 18:59",20,0,5,25,2,0,2
"Eudora Community Library",2023-05-08,Monday,"19:00 - 19:59",0,0,9,9,0,0,
"Eudora Community Library",2023-05-08,Monday,"21:00 - 21:59",0,2,0,2,0,2,2
"Eudora Community Library",2023-05-09,Tuesday,"6:00 - 6:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-09,Tuesday,"8:00 - 8:59",0,3,0,3,0,1,1
"Eudora Community Library",2023-05-09,Tuesday,"9:00 - 9:59",3,3,15,21,2,1,2
"Eudora Community Library",2023-05-09,Tuesday,"10:00 - 10:59",6,0,48,54,4,0,4
"Eudora Community Library",2023-05-09,Tuesday,"11:00 - 11:59",0,0,8,8,0,0,
"Eudora Community Library",2023-05-09,Tuesday,"12:00 - 12:59",11,0,1,12,2,0,2
"Eudora Community Library",2023-05-09,Tuesday,"13:00 - 13:59",5,0,17,22,1,0,1
"Eudora Community Library",2023-05-09,Tuesday,"14:00 - 14:59",19,0,35,54,8,0,8
"Eudora Community Library",2023-05-09,Tuesday,"15:00 - 15:59",7,0,10,17,2,0,2
"Eudora Community Library",2023-05-09,Tuesday,"16:00 - 16:59",14,3,9,26,3,1,4
"Eudora Community Library",2023-05-09,Tuesday,"17:00 - 17:59",6,3,26,35,2,2,4
"Eudora Community Library",2023-05-10,Wednesday,"6:00 - 6:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-10,Wednesday,"8:00 - 8:59",4,0,13,17,2,0,2
"Eudora Community Library",2023-05-10,Wednesday,"9:00 - 9:59",17,3,27,47,4,1,4
"Eudora Community Library",2023-05-10,Wednesday,"10:00 - 10:59",8,2,72,82,1,1,2
"Eudora Community Library",2023-05-10,Wednesday,"11:00 - 11:59",14,0,7,21,7,0,7
"Eudora Community Library",2023-05-10,Wednesday,"12:00 - 12:59",6,0,6,12,3,0,3
"Eudora Community Library",2023-05-10,Wednesday,"13:00 - 13:59",1,0,3,4,1,0,1
"Eudora Community Library",2023-05-10,Wednesday,"14:00 - 14:59",15,4,18,37,2,1,3
"Eudora Community Library",2023-05-10,Wednesday,"15:00 - 15:59",4,0,0,4,2,0,2
"Eudora Community Library",2023-05-10,Wednesday,"16:00 - 16:59",1,1,1,3,1,1,2
"Eudora Community Library",2023-05-10,Wednesday,"17:00 - 17:59",1,0,1,2,1,0,1
"Eudora Community Library",2023-05-11,Thursday,"9:00 - 9:59",3,0,6,9,1,0,1
"Eudora Community Library",2023-05-11,Thursday,"10:00 - 10:59",8,0,40,48,4,0,4
"Eudora Community Library",2023-05-11,Thursday,"11:00 - 11:59",2,0,1,3,2,0,2
"Eudora Community Library",2023-05-11,Thursday,"12:00 - 12:59",2,4,6,12,2,1,2
"Eudora Community Library",2023-05-11,Thursday,"13:00 - 13:59",9,0,5,14,1,0,1
"Eudora Community Library",2023-05-11,Thursday,"14:00 - 14:59",11,0,17,28,4,0,4
"Eudora Community Library",2023-05-11,Thursday,"15:00 - 15:59",1,0,9,10,1,0,1
"Eudora Community Library",2023-05-11,Thursday,"16:00 - 16:59",1,0,23,24,1,0,1
"Eudora Community Library",2023-05-11,Thursday,"17:00 - 17:59",3,0,4,7,2,0,2
"Eudora Community Library",2023-05-11,Thursday,"18:00 - 18:59",0,0,6,6,0,0,
"Eudora Community Library",2023-05-12,Friday,"9:00 - 9:59",0,0,18,18,0,0,
"Eudora Community Library",2023-05-12,Friday,"10:00 - 10:59",29,0,22,51,5,0,5
"Eudora Community Library",2023-05-12,Friday,"12:00 - 12:59",18,15,84,117,4,2,4
"Eudora Community Library",2023-05-12,Friday,"13:00 - 13:59",4,0,15,19,2,0,2
"Eudora Community Library",2023-05-12,Friday,"15:00 - 15:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-12,Friday,"16:00 - 16:59",20,0,3,23,5,0,5
"Eudora Community Library",2023-05-13,Saturday,"8:00 - 8:59",0,0,58,58,0,0,
"Eudora Community Library",2023-05-13,Saturday,"9:00 - 9:59",32,2,20,54,6,1,7
"Eudora Community Library",2023-05-13,Saturday,"10:00 - 10:59",47,14,55,116,7,3,9
"Eudora Community Library",2023-05-13,Saturday,"11:00 - 11:59",4,0,1,5,2,0,2
"Eudora Community Library",2023-05-13,Saturday,"12:00 - 12:59",11,4,4,19,5,3,6
"Eudora Community Library",2023-05-13,Saturday,"13:00 - 13:59",2,0,0,2,1,0,1
"Eudora Community Library",2023-05-14,Sunday,"8:00 - 8:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-14,Sunday,"17:00 - 17:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-15,Monday,"8:00 - 8:59",15,0,34,49,5,0,5
"Eudora Community Library",2023-05-15,Monday,"9:00 - 9:59",10,1,5,16,3,1,4
"Eudora Community Library",2023-05-15,Monday,"10:00 - 10:59",2,0,15,17,1,0,1
"Eudora Community Library",2023-05-15,Monday,"11:00 - 11:59",17,23,8,48,3,1,4
"Eudora Community Library",2023-05-15,Monday,"12:00 - 12:59",2,0,48,50,2,0,2
"Eudora Community Library",2023-05-15,Monday,"13:00 - 13:59",3,0,8,11,1,0,1
"Eudora Community Library",2023-05-15,Monday,"14:00 - 14:59",2,4,1,7,1,2,2
"Eudora Community Library",2023-05-15,Monday,"15:00 - 15:59",13,4,77,94,4,4,7
"Eudora Community Library",2023-05-15,Monday,"16:00 - 16:59",28,0,30,58,4,0,4
"Eudora Community Library",2023-05-15,Monday,"17:00 - 17:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-15,Monday,"18:00 - 18:59",2,2,11,15,1,1,2
"Eudora Community Library",2023-05-15,Monday,"19:00 - 19:59",0,0,18,18,0,0,
"Eudora Community Library",2023-05-16,Tuesday,"7:00 - 7:59",1,5,0,6,1,1,2
"Eudora Community Library",2023-05-16,Tuesday,"8:00 - 8:59",6,10,2,18,1,1,2
"Eudora Community Library",2023-05-16,Tuesday,"9:00 - 9:59",26,0,39,65,2,0,2
"Eudora Community Library",2023-05-16,Tuesday,"10:00 - 10:59",0,0,19,19,0,0,
"Eudora Community Library",2023-05-16,Tuesday,"11:00 - 11:59",23,3,5,31,2,3,4
"Eudora Community Library",2023-05-16,Tuesday,"12:00 - 12:59",1,0,40,41,1,0,1
"Eudora Community Library",2023-05-16,Tuesday,"13:00 - 13:59",2,0,10,12,2,0,2
"Eudora Community Library",2023-05-16,Tuesday,"14:00 - 14:59",3,0,10,13,2,0,2
"Eudora Community Library",2023-05-16,Tuesday,"15:00 - 15:59",4,0,5,9,2,0,2
"Eudora Community Library",2023-05-16,Tuesday,"16:00 - 16:59",29,2,22,53,3,2,4
"Eudora Community Library",2023-05-16,Tuesday,"17:00 - 17:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-17,Wednesday,"8:00 - 8:59",0,0,8,8,0,0,
"Eudora Community Library",2023-05-17,Wednesday,"9:00 - 9:59",6,0,10,16,3,0,3
"Eudora Community Library",2023-05-17,Wednesday,"10:00 - 10:59",23,17,37,77,3,2,4
"Eudora Community Library",2023-05-17,Wednesday,"11:00 - 11:59",24,1,12,37,5,1,6
"Eudora Community Library",2023-05-17,Wednesday,"12:00 - 12:59",8,3,24,35,3,2,4
"Eudora Community Library",2023-05-17,Wednesday,"13:00 - 13:59",15,0,25,40,2,0,2
"Eudora Community Library",2023-05-17,Wednesday,"15:00 - 15:59",2,0,0,2,1,0,1
"Eudora Community Library",2023-05-17,Wednesday,"16:00 - 16:59",7,0,7,14,2,0,2
"Eudora Community Library",2023-05-17,Wednesday,"17:00 - 17:59",18,0,7,25,4,0,4
"Eudora Community Library",2023-05-17,Wednesday,"18:00 - 18:59",3,2,2,7,1,1,2
"Eudora Community Library",2023-05-17,Wednesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-17,Wednesday,"23:00 - 23:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-18,Thursday,"7:00 - 7:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-18,Thursday,"20:00 - 20:59",0,8,0,8,0,1,1
"Eudora Community Library",2023-05-19,Friday,"16:00 - 16:59",0,0,7,7,0,0,
"Eudora Community Library",2023-05-19,Friday,"17:00 - 17:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-19,Friday,"18:00 - 18:59",7,0,0,7,1,0,1
"Eudora Community Library",2023-05-20,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-20,Saturday,"8:00 - 8:59",0,1,27,28,0,1,1
"Eudora Community Library",2023-05-20,Saturday,"9:00 - 9:59",0,0,67,67,0,0,
"Eudora Community Library",2023-05-20,Saturday,"10:00 - 10:59",7,3,11,21,4,1,5
"Eudora Community Library",2023-05-20,Saturday,"11:00 - 11:59",7,2,10,19,3,1,3
"Eudora Community Library",2023-05-20,Saturday,"12:00 - 12:59",0,0,1,1,0,0,
"Eudora Community Library",2023-05-20,Saturday,"22:00 - 22:59",0,29,0,29,0,1,1
"Eudora Community Library",2023-05-21,Sunday,"23:00 - 23:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-22,Monday,"8:00 - 8:59",0,0,27,27,0,0,
"Eudora Community Library",2023-05-22,Monday,"9:00 - 9:59",1,8,17,26,1,4,4
"Eudora Community Library",2023-05-22,Monday,"10:00 - 10:59",45,13,17,75,7,3,8
"Eudora Community Library",2023-05-22,Monday,"11:00 - 11:59",8,1,35,44,5,1,6
"Eudora Community Library",2023-05-22,Monday,"12:00 - 12:59",23,0,16,39,4,0,4
"Eudora Community Library",2023-05-22,Monday,"13:00 - 13:59",23,0,10,33,3,0,3
"Eudora Community Library",2023-05-22,Monday,"14:00 - 14:59",9,1,21,31,4,1,4
"Eudora Community Library",2023-05-22,Monday,"15:00 - 15:59",1,1,9,11,1,1,2
"Eudora Community Library",2023-05-22,Monday,"16:00 - 16:59",8,0,8,16,3,0,3
"Eudora Community Library",2023-05-22,Monday,"17:00 - 17:59",13,0,21,34,6,0,6
"Eudora Community Library",2023-05-22,Monday,"18:00 - 18:59",1,0,1,2,1,0,1
"Eudora Community Library",2023-05-22,Monday,"19:00 - 19:59",13,0,1,14,2,0,2
"Eudora Community Library",2023-05-23,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-23,Tuesday,"9:00 - 9:59",1,0,8,9,1,0,1
"Eudora Community Library",2023-05-23,Tuesday,"10:00 - 10:59",8,0,28,36,3,0,3
"Eudora Community Library",2023-05-23,Tuesday,"11:00 - 11:59",16,9,29,54,2,2,4
"Eudora Community Library",2023-05-23,Tuesday,"12:00 - 12:59",10,0,1,11,4,0,4
"Eudora Community Library",2023-05-23,Tuesday,"13:00 - 13:59",16,1,30,47,3,1,3
"Eudora Community Library",2023-05-23,Tuesday,"14:00 - 14:59",1,1,3,5,1,1,1
"Eudora Community Library",2023-05-23,Tuesday,"15:00 - 15:59",0,0,4,4,0,0,
"Eudora Community Library",2023-05-23,Tuesday,"16:00 - 16:59",6,0,7,13,3,0,3
"Eudora Community Library",2023-05-23,Tuesday,"17:00 - 17:59",8,1,1,10,2,1,3
"Eudora Community Library",2023-05-23,Tuesday,"19:00 - 19:59",0,5,0,5,0,1,1
"Eudora Community Library",2023-05-24,Wednesday,"8:00 - 8:59",1,0,13,14,1,0,1
"Eudora Community Library",2023-05-24,Wednesday,"9:00 - 9:59",12,0,13,25,5,0,5
"Eudora Community Library",2023-05-24,Wednesday,"10:00 - 10:59",11,6,9,26,6,5,7
"Eudora Community Library",2023-05-24,Wednesday,"11:00 - 11:59",7,0,40,47,3,0,3
"Eudora Community Library",2023-05-24,Wednesday,"12:00 - 12:59",9,0,36,45,4,0,4
"Eudora Community Library",2023-05-24,Wednesday,"13:00 - 13:59",6,0,8,14,3,0,3
"Eudora Community Library",2023-05-24,Wednesday,"14:00 - 14:59",33,0,14,47,5,0,5
"Eudora Community Library",2023-05-24,Wednesday,"15:00 - 15:59",7,5,5,17,3,1,3
"Eudora Community Library",2023-05-24,Wednesday,"16:00 - 16:59",19,0,4,23,7,0,7
"Eudora Community Library",2023-05-24,Wednesday,"17:00 - 17:59",13,0,4,17,3,0,3
"Eudora Community Library",2023-05-24,Wednesday,"18:00 - 18:59",4,0,0,4,1,0,1
"Eudora Community Library",2023-05-24,Wednesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-25,Thursday,"8:00 - 8:59",12,0,12,24,1,0,1
"Eudora Community Library",2023-05-25,Thursday,"10:00 - 10:59",12,5,25,42,2,2,3
"Eudora Community Library",2023-05-25,Thursday,"11:00 - 11:59",33,1,33,67,4,1,4
"Eudora Community Library",2023-05-25,Thursday,"12:00 - 12:59",4,3,10,17,4,1,5
"Eudora Community Library",2023-05-25,Thursday,"13:00 - 13:59",2,0,33,35,2,0,2
"Eudora Community Library",2023-05-25,Thursday,"14:00 - 14:59",36,0,5,41,7,0,7
"Eudora Community Library",2023-05-25,Thursday,"15:00 - 15:59",0,0,2,2,0,0,
"Eudora Community Library",2023-05-25,Thursday,"16:00 - 16:59",5,0,23,28,2,0,2
"Eudora Community Library",2023-05-25,Thursday,"17:00 - 17:59",1,0,0,1,1,0,1
"Eudora Community Library",2023-05-25,Thursday,"22:00 - 22:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-26,Friday,"9:00 - 9:59",15,0,0,15,3,0,3
"Eudora Community Library",2023-05-26,Friday,"10:00 - 10:59",16,12,20,48,4,1,4
"Eudora Community Library",2023-05-26,Friday,"11:00 - 11:59",11,0,31,42,3,0,3
"Eudora Community Library",2023-05-26,Friday,"12:00 - 12:59",16,0,38,54,6,0,6
"Eudora Community Library",2023-05-26,Friday,"13:00 - 13:59",10,0,2,12,3,0,3
"Eudora Community Library",2023-05-26,Friday,"14:00 - 14:59",11,0,1,12,5,0,5
"Eudora Community Library",2023-05-26,Friday,"15:00 - 15:59",0,1,2,3,0,1,1
"Eudora Community Library",2023-05-26,Friday,"16:00 - 16:59",18,6,14,38,4,3,6
"Eudora Community Library",2023-05-26,Friday,"20:00 - 20:59",1,6,0,7,1,1,2
"Eudora Community Library",2023-05-26,Friday,"23:00 - 23:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-27,Saturday,"8:00 - 8:59",0,0,12,12,0,0,
"Eudora Community Library",2023-05-27,Saturday,"9:00 - 9:59",15,3,21,39,4,1,5
"Eudora Community Library",2023-05-27,Saturday,"10:00 - 10:59",3,0,27,30,3,0,3
"Eudora Community Library",2023-05-27,Saturday,"11:00 - 11:59",26,1,11,38,5,1,5
"Eudora Community Library",2023-05-27,Saturday,"12:00 - 12:59",45,3,23,71,6,1,7
"Eudora Community Library",2023-05-27,Saturday,"13:00 - 13:59",10,0,0,10,3,0,3
"Eudora Community Library",2023-05-27,Saturday,"15:00 - 15:59",0,2,0,2,0,1,1
"Eudora Community Library",2023-05-28,Sunday,"7:00 - 7:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-28,Sunday,"15:00 - 15:59",0,0,6,6,0,0,
"Eudora Community Library",2023-05-29,Monday,"9:00 - 9:59",2,0,1,3,1,0,1
"Eudora Community Library",2023-05-29,Monday,"11:00 - 11:59",0,7,0,7,0,1,1
"Eudora Community Library",2023-05-29,Monday,"15:00 - 15:59",0,5,0,5,0,1,1
"Eudora Community Library",2023-05-30,Tuesday,"6:00 - 6:59",0,1,0,1,0,1,1
"Eudora Community Library",2023-05-30,Tuesday,"8:00 - 8:59",0,7,17,24,0,4,4
"Eudora Community Library",2023-05-30,Tuesday,"9:00 - 9:59",3,3,10,16,2,2,3
"Eudora Community Library",2023-05-30,Tuesday,"10:00 - 10:59",20,2,39,61,4,2,6
"Eudora Community Library",2023-05-30,Tuesday,"11:00 - 11:59",22,1,16,39,5,1,6
"Eudora Community Library",2023-05-30,Tuesday,"12:00 - 12:59",12,0,24,36,3,0,3
"Eudora Community Library",2023-05-30,Tuesday,"13:00 - 13:59",25,0,18,43,6,0,6
"Eudora Community Library",2023-05-30,Tuesday,"14:00 - 14:59",2,0,2,4,1,0,1
"Eudora Community Library",2023-05-30,Tuesday,"15:00 - 15:59",17,0,16,33,2,0,2
"Eudora Community Library",2023-05-30,Tuesday,"16:00 - 16:59",1,6,23,30,1,2,3
"Eudora Community Library",2023-05-30,Tuesday,"17:00 - 17:59",0,0,3,3,0,0,
"Eudora Community Library",2023-05-30,Tuesday,"19:00 - 19:59",1,0,0,1,1,0,1
"Eudora Community Library",2023-05-31,Wednesday,"5:00 - 5:59",0,11,0,11,0,1,1
"Eudora Community Library",2023-05-31,Wednesday,"7:00 - 7:59",0,20,0,20,0,1,1
"Eudora Community Library",2023-05-31,Wednesday,"8:00 - 8:59",0,1,22,23,0,1,1
"Eudora Community Library",2023-05-31,Wednesday,"9:00 - 9:59",21,0,7,28,4,0,4
"Eudora Community Library",2023-05-31,Wednesday,"10:00 - 10:59",17,14,2,33,3,1,4
"Eudora Community Library",2023-05-31,Wednesday,"11:00 - 11:59",6,0,36,42,2,0,2
"Eudora Community Library",2023-05-31,Wednesday,"12:00 - 12:59",24,0,10,34,7,0,7
"Eudora Community Library",2023-05-31,Wednesday,"13:00 - 13:59",17,1,2,20,2,1,3
"Eudora Community Library",2023-05-31,Wednesday,"14:00 - 14:59",3,0,15,18,2,0,2
"Eudora Community Library",2023-05-31,Wednesday,"15:00 - 15:59",3,3,16,22,3,1,4
"Eudora Community Library",2023-05-31,Wednesday,"16:00 - 16:59",12,4,20,36,4,3,6
"Eudora Community Library",2023-05-31,Wednesday,"17:00 - 17:59",1,0,0,1,1,0,1
"Eudora Community Library",2023-05-31,Wednesday,"18:00 - 18:59",0,2,0,2,0,1,1
"Everest, Barnes Reading Room",2023-05-01,Monday,"13:00 - 13:59",0,0,4,4,0,0,
"Everest, Barnes Reading Room",2023-05-01,Monday,"14:00 - 14:59",0,0,20,20,0,0,
"Everest, Barnes Reading Room",2023-05-01,Monday,"15:00 - 15:59",3,0,13,16,2,0,2
"Everest, Barnes Reading Room",2023-05-01,Monday,"16:00 - 16:59",0,3,0,3,0,1,1
"Everest, Barnes Reading Room",2023-05-01,Monday,"17:00 - 17:59",15,0,9,24,2,0,2
"Everest, Barnes Reading Room",2023-05-02,Tuesday,"12:00 - 12:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-02,Tuesday,"14:00 - 14:59",2,0,0,2,1,0,1
"Everest, Barnes Reading Room",2023-05-02,Tuesday,"15:00 - 15:59",2,0,2,4,1,0,1
"Everest, Barnes Reading Room",2023-05-04,Thursday,"13:00 - 13:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-04,Thursday,"14:00 - 14:59",2,0,28,30,1,0,1
"Everest, Barnes Reading Room",2023-05-04,Thursday,"15:00 - 15:59",1,0,2,3,1,0,1
"Everest, Barnes Reading Room",2023-05-04,Thursday,"16:00 - 16:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-04,Thursday,"17:00 - 17:59",2,0,0,2,1,0,1
"Everest, Barnes Reading Room",2023-05-05,Friday,"13:00 - 13:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-05,Friday,"14:00 - 14:59",0,0,27,27,0,0,
"Everest, Barnes Reading Room",2023-05-05,Friday,"17:00 - 17:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-06,Saturday,"10:00 - 10:59",0,0,10,10,0,0,
"Everest, Barnes Reading Room",2023-05-06,Saturday,"11:00 - 11:59",12,0,6,18,1,0,1
"Everest, Barnes Reading Room",2023-05-08,Monday,"13:00 - 13:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-08,Monday,"17:00 - 17:59",20,0,4,24,1,0,1
"Everest, Barnes Reading Room",2023-05-08,Monday,"18:00 - 18:59",1,0,0,1,1,0,1
"Everest, Barnes Reading Room",2023-05-09,Tuesday,"14:00 - 14:59",0,0,9,9,0,0,
"Everest, Barnes Reading Room",2023-05-09,Tuesday,"16:00 - 16:59",4,0,1,5,3,0,3
"Everest, Barnes Reading Room",2023-05-09,Tuesday,"17:00 - 17:59",4,0,16,20,2,0,2
"Everest, Barnes Reading Room",2023-05-09,Tuesday,"18:00 - 18:59",1,0,2,3,1,0,1
"Everest, Barnes Reading Room",2023-05-11,Thursday,"13:00 - 13:59",0,0,13,13,0,0,
"Everest, Barnes Reading Room",2023-05-11,Thursday,"14:00 - 14:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-11,Thursday,"16:00 - 16:59",1,0,3,4,1,0,1
"Everest, Barnes Reading Room",2023-05-11,Thursday,"18:00 - 18:59",2,1,0,3,1,1,1
"Everest, Barnes Reading Room",2023-05-12,Friday,"13:00 - 13:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-12,Friday,"14:00 - 14:59",0,0,4,4,0,0,
"Everest, Barnes Reading Room",2023-05-12,Friday,"15:00 - 15:59",13,0,7,20,2,0,2
"Everest, Barnes Reading Room",2023-05-12,Friday,"17:00 - 17:59",1,0,2,3,1,0,1
"Everest, Barnes Reading Room",2023-05-13,Saturday,"9:00 - 9:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-13,Saturday,"10:00 - 10:59",1,0,1,2,1,0,1
"Everest, Barnes Reading Room",2023-05-13,Saturday,"11:00 - 11:59",5,0,1,6,2,0,2
"Everest, Barnes Reading Room",2023-05-13,Saturday,"17:00 - 17:59",0,5,0,5,0,1,1
"Everest, Barnes Reading Room",2023-05-15,Monday,"13:00 - 13:59",0,0,4,4,0,0,
"Everest, Barnes Reading Room",2023-05-15,Monday,"15:00 - 15:59",0,0,5,5,0,0,
"Everest, Barnes Reading Room",2023-05-15,Monday,"16:00 - 16:59",3,0,3,6,2,0,2
"Everest, Barnes Reading Room",2023-05-15,Monday,"17:00 - 17:59",0,4,3,7,0,1,1
"Everest, Barnes Reading Room",2023-05-16,Tuesday,"10:00 - 10:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-16,Tuesday,"13:00 - 13:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-16,Tuesday,"14:00 - 14:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-16,Tuesday,"15:00 - 15:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-18,Thursday,"13:00 - 13:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-18,Thursday,"14:00 - 14:59",0,0,17,17,0,0,
"Everest, Barnes Reading Room",2023-05-18,Thursday,"15:00 - 15:59",1,0,3,4,1,0,1
"Everest, Barnes Reading Room",2023-05-18,Thursday,"16:00 - 16:59",10,6,0,16,2,1,3
"Everest, Barnes Reading Room",2023-05-19,Friday,"13:00 - 13:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-19,Friday,"14:00 - 14:59",1,1,5,7,1,1,2
"Everest, Barnes Reading Room",2023-05-19,Friday,"16:00 - 16:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-19,Friday,"17:00 - 17:59",1,0,0,1,1,0,1
"Everest, Barnes Reading Room",2023-05-20,Saturday,"11:00 - 11:59",0,0,8,8,0,0,
"Everest, Barnes Reading Room",2023-05-22,Monday,"14:00 - 14:59",0,0,13,13,0,0,
"Everest, Barnes Reading Room",2023-05-22,Monday,"15:00 - 15:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-22,Monday,"16:00 - 16:59",1,0,1,2,1,0,1
"Everest, Barnes Reading Room",2023-05-22,Monday,"17:00 - 17:59",1,0,1,2,1,0,1
"Everest, Barnes Reading Room",2023-05-22,Monday,"18:00 - 18:59",1,0,0,1,1,0,1
"Everest, Barnes Reading Room",2023-05-23,Tuesday,"13:00 - 13:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-23,Tuesday,"14:00 - 14:59",0,0,2,2,0,0,
"Everest, Barnes Reading Room",2023-05-23,Tuesday,"15:00 - 15:59",2,34,7,43,1,1,1
"Everest, Barnes Reading Room",2023-05-23,Tuesday,"16:00 - 16:59",5,0,1,6,1,0,1
"Everest, Barnes Reading Room",2023-05-23,Tuesday,"17:00 - 17:59",1,0,5,6,1,0,1
"Everest, Barnes Reading Room",2023-05-25,Thursday,"13:00 - 13:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-25,Thursday,"14:00 - 14:59",0,0,22,22,0,0,
"Everest, Barnes Reading Room",2023-05-25,Thursday,"15:00 - 15:59",0,0,6,6,0,0,
"Everest, Barnes Reading Room",2023-05-25,Thursday,"17:00 - 17:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-26,Friday,"14:00 - 14:59",0,0,3,3,0,0,
"Everest, Barnes Reading Room",2023-05-26,Friday,"15:00 - 15:59",7,0,14,21,2,0,2
"Everest, Barnes Reading Room",2023-05-26,Friday,"17:00 - 17:59",2,0,0,2,1,0,1
"Everest, Barnes Reading Room",2023-05-26,Friday,"18:00 - 18:59",1,0,0,1,1,0,1
"Everest, Barnes Reading Room",2023-05-27,Saturday,"6:00 - 6:59",0,1,0,1,0,1,1
"Everest, Barnes Reading Room",2023-05-27,Saturday,"9:00 - 9:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-27,Saturday,"10:00 - 10:59",0,0,4,4,0,0,
"Everest, Barnes Reading Room",2023-05-27,Saturday,"11:00 - 11:59",2,0,1,3,1,0,1
"Everest, Barnes Reading Room",2023-05-29,Monday,"15:00 - 15:59",2,0,0,2,1,0,1
"Everest, Barnes Reading Room",2023-05-29,Monday,"16:00 - 16:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-30,Tuesday,"12:00 - 12:59",0,0,1,1,0,0,
"Everest, Barnes Reading Room",2023-05-30,Tuesday,"14:00 - 14:59",2,1,2,5,1,1,1
"Everest, Barnes Reading Room",2023-05-30,Tuesday,"15:00 - 15:59",4,1,5,10,1,1,1
"Everest, Barnes Reading Room",2023-05-30,Tuesday,"17:00 - 17:59",2,0,0,2,1,0,1
