branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Rossville Community Library",2022-12-14,Wednesday,"10:00 - 10:59",0,0,3,3,0,0,
"Rossville Community Library",2022-12-14,Wednesday,"11:00 - 11:59",24,2,10,36,5,2,6
"Rossville Community Library",2022-12-14,Wednesday,"12:00 - 12:59",11,0,3,14,8,0,8
"Rossville Community Library",2022-12-14,Wednesday,"13:00 - 13:59",28,2,42,72,4,1,4
"Rossville Community Library",2022-12-14,Wednesday,"14:00 - 14:59",3,3,3,9,1,1,2
"Rossville Community Library",2022-12-14,Wednesday,"15:00 - 15:59",11,5,22,38,2,1,2
"Rossville Community Library",2022-12-14,Wednesday,"16:00 - 16:59",2,0,8,10,2,0,2
"Rossville Community Library",2022-12-14,Wednesday,"17:00 - 17:59",0,2,2,4,0,1,1
"Rossville Community Library",2022-12-14,Wednesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-15,Thursday,"8:00 - 8:59",0,3,0,3,0,1,1
"Rossville Community Library",2022-12-15,Thursday,"9:00 - 9:59",1,0,127,128,1,0,1
"Rossville Community Library",2022-12-15,Thursday,"10:00 - 10:59",41,10,56,107,9,2,9
"Rossville Community Library",2022-12-15,Thursday,"11:00 - 11:59",16,0,2,18,2,0,2
"Rossville Community Library",2022-12-15,Thursday,"12:00 - 12:59",10,0,6,16,3,0,3
"Rossville Community Library",2022-12-15,Thursday,"14:00 - 14:59",4,2,3,9,2,1,3
"Rossville Community Library",2022-12-15,Thursday,"15:00 - 15:59",0,0,7,7,0,0,
"Rossville Community Library",2022-12-15,Thursday,"16:00 - 16:59",3,0,1,4,3,0,3
"Rossville Community Library",2022-12-15,Thursday,"17:00 - 17:59",5,6,0,11,1,1,2
"Rossville Community Library",2022-12-16,Friday,"9:00 - 9:59",5,0,55,60,1,0,1
"Rossville Community Library",2022-12-16,Friday,"10:00 - 10:59",5,0,43,48,4,0,4
"Rossville Community Library",2022-12-16,Friday,"11:00 - 11:59",20,2,3,25,4,1,4
"Rossville Community Library",2022-12-16,Friday,"12:00 - 12:59",11,1,7,19,6,1,6
"Rossville Community Library",2022-12-16,Friday,"13:00 - 13:59",9,0,10,19,3,0,3
"Rossville Community Library",2022-12-16,Friday,"14:00 - 14:59",1,0,6,7,1,0,1
"Rossville Community Library",2022-12-16,Friday,"15:00 - 15:59",12,0,8,20,2,0,2
"Rossville Community Library",2022-12-16,Friday,"16:00 - 16:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-17,Saturday,"8:00 - 8:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-17,Saturday,"9:00 - 9:59",2,1,0,3,1,1,2
"Rossville Community Library",2022-12-17,Saturday,"10:00 - 10:59",6,0,13,19,1,0,1
"Rossville Community Library",2022-12-17,Saturday,"11:00 - 11:59",30,0,1,31,4,0,4
"Rossville Community Library",2022-12-19,Monday,"9:00 - 9:59",2,1,29,32,1,1,2
"Rossville Community Library",2022-12-19,Monday,"10:00 - 10:59",5,0,3,8,2,0,2
"Rossville Community Library",2022-12-19,Monday,"12:00 - 12:59",4,0,3,7,1,0,1
"Rossville Community Library",2022-12-19,Monday,"13:00 - 13:59",6,24,26,56,3,2,5
"Rossville Community Library",2022-12-19,Monday,"14:00 - 14:59",12,0,11,23,2,0,2
"Rossville Community Library",2022-12-19,Monday,"15:00 - 15:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-19,Monday,"16:00 - 16:59",1,0,3,4,1,0,1
"Rossville Community Library",2022-12-19,Monday,"17:00 - 17:59",6,0,18,24,2,0,2
"Rossville Community Library",2022-12-19,Monday,"18:00 - 18:59",0,1,1,2,0,1,1
"Rossville Community Library",2022-12-20,Tuesday,"9:00 - 9:59",0,0,32,32,0,0,
"Rossville Community Library",2022-12-20,Tuesday,"10:00 - 10:59",42,0,33,75,3,0,3
"Rossville Community Library",2022-12-20,Tuesday,"11:00 - 11:59",11,9,18,38,2,2,3
"Rossville Community Library",2022-12-20,Tuesday,"12:00 - 12:59",11,12,11,34,4,2,6
"Rossville Community Library",2022-12-20,Tuesday,"13:00 - 13:59",23,0,9,32,5,0,5
"Rossville Community Library",2022-12-20,Tuesday,"14:00 - 14:59",5,0,5,10,3,0,3
"Rossville Community Library",2022-12-20,Tuesday,"15:00 - 15:59",16,1,6,23,4,1,4
"Rossville Community Library",2022-12-20,Tuesday,"16:00 - 16:59",0,3,0,3,0,2,2
"Rossville Community Library",2022-12-20,Tuesday,"17:00 - 17:59",4,0,2,6,1,0,1
"Rossville Community Library",2022-12-20,Tuesday,"18:00 - 18:59",0,0,6,6,0,0,
"Rossville Community Library",2022-12-21,Wednesday,"8:00 - 8:59",0,0,22,22,0,0,
"Rossville Community Library",2022-12-21,Wednesday,"9:00 - 9:59",4,32,21,57,2,1,3
"Rossville Community Library",2022-12-21,Wednesday,"10:00 - 10:59",2,0,0,2,1,0,1
"Rossville Community Library",2022-12-21,Wednesday,"11:00 - 11:59",4,0,4,8,2,0,2
"Rossville Community Library",2022-12-21,Wednesday,"12:00 - 12:59",5,0,2,7,1,0,1
"Rossville Community Library",2022-12-21,Wednesday,"13:00 - 13:59",5,13,4,22,2,3,4
"Rossville Community Library",2022-12-21,Wednesday,"14:00 - 14:59",34,7,45,86,5,2,6
"Rossville Community Library",2022-12-21,Wednesday,"15:00 - 15:59",1,0,0,1,1,0,1
"Rossville Community Library",2022-12-21,Wednesday,"16:00 - 16:59",22,0,17,39,7,0,7
"Rossville Community Library",2022-12-21,Wednesday,"17:00 - 17:59",1,0,0,1,1,0,1
"Rossville Community Library",2022-12-21,Wednesday,"18:00 - 18:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-22,Thursday,"6:00 - 6:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-23,Friday,"14:00 - 14:59",0,0,11,11,0,0,
"Rossville Community Library",2022-12-23,Friday,"15:00 - 15:59",0,0,15,15,0,0,
"Rossville Community Library",2022-12-23,Friday,"16:00 - 16:59",0,2,0,2,0,1,1
"Rossville Community Library",2022-12-24,Saturday,"19:00 - 19:59",0,6,0,6,0,1,1
"Rossville Community Library",2022-12-27,Tuesday,"9:00 - 9:59",1,8,59,68,1,2,3
"Rossville Community Library",2022-12-27,Tuesday,"10:00 - 10:59",14,1,22,37,1,1,1
"Rossville Community Library",2022-12-27,Tuesday,"11:00 - 11:59",12,0,21,33,4,0,4
"Rossville Community Library",2022-12-27,Tuesday,"12:00 - 12:59",13,3,5,21,3,1,3
"Rossville Community Library",2022-12-27,Tuesday,"13:00 - 13:59",15,0,31,46,6,0,6
"Rossville Community Library",2022-12-27,Tuesday,"14:00 - 14:59",8,0,24,32,2,0,2
"Rossville Community Library",2022-12-27,Tuesday,"16:00 - 16:59",7,0,16,23,2,0,2
"Rossville Community Library",2022-12-27,Tuesday,"17:00 - 17:59",7,3,26,36,4,1,5
"Rossville Community Library",2022-12-28,Wednesday,"8:00 - 8:59",0,0,12,12,0,0,
"Rossville Community Library",2022-12-28,Wednesday,"9:00 - 9:59",3,0,49,52,2,0,2
"Rossville Community Library",2022-12-28,Wednesday,"10:00 - 10:59",2,0,6,8,1,0,1
"Rossville Community Library",2022-12-28,Wednesday,"11:00 - 11:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-28,Wednesday,"12:00 - 12:59",8,0,14,22,3,0,3
"Rossville Community Library",2022-12-28,Wednesday,"13:00 - 13:59",10,0,14,24,2,0,2
"Rossville Community Library",2022-12-28,Wednesday,"14:00 - 14:59",2,0,2,4,2,0,2
"Rossville Community Library",2022-12-28,Wednesday,"15:00 - 15:59",8,6,41,55,3,3,5
"Rossville Community Library",2022-12-28,Wednesday,"16:00 - 16:59",1,1,0,2,1,1,2
"Rossville Community Library",2022-12-28,Wednesday,"17:00 - 17:59",3,0,8,11,2,0,2
"Rossville Community Library",2022-12-28,Wednesday,"18:00 - 18:59",1,0,0,1,1,0,1
"Rossville Community Library",2022-12-29,Thursday,"9:00 - 9:59",0,2,47,49,0,1,1
"Rossville Community Library",2022-12-29,Thursday,"10:00 - 10:59",1,0,22,23,1,0,1
"Rossville Community Library",2022-12-29,Thursday,"11:00 - 11:59",6,4,1,11,1,2,3
"Rossville Community Library",2022-12-29,Thursday,"12:00 - 12:59",0,0,4,4,0,0,
"Rossville Community Library",2022-12-29,Thursday,"13:00 - 13:59",2,2,19,23,2,2,4
"Rossville Community Library",2022-12-29,Thursday,"14:00 - 14:59",3,3,3,9,2,1,2
"Rossville Community Library",2022-12-29,Thursday,"15:00 - 15:59",2,11,8,21,1,1,1
"Rossville Community Library",2022-12-29,Thursday,"16:00 - 16:59",0,0,3,3,0,0,
"Rossville Community Library",2022-12-29,Thursday,"18:00 - 18:59",0,0,14,14,0,0,
"Rossville Community Library",2022-12-29,Thursday,"19:00 - 19:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-30,Friday,"9:00 - 9:59",3,0,38,41,3,0,3
"Rossville Community Library",2022-12-30,Friday,"10:00 - 10:59",9,0,16,25,3,0,3
"Rossville Community Library",2022-12-30,Friday,"11:00 - 11:59",4,2,9,15,4,2,5
"Rossville Community Library",2022-12-30,Friday,"12:00 - 12:59",1,0,31,32,1,0,1
"Rossville Community Library",2022-12-30,Friday,"13:00 - 13:59",9,0,10,19,3,0,3
"Rossville Community Library",2022-12-30,Friday,"14:00 - 14:59",5,1,5,11,2,1,2
"Rossville Community Library",2022-12-30,Friday,"15:00 - 15:59",8,0,5,13,4,0,4
"Rossville Community Library",2022-12-30,Friday,"16:00 - 16:59",3,3,5,11,2,3,5
"Rossville Community Library",2022-12-30,Friday,"17:00 - 17:59",0,0,3,3,0,0,
"Rossville Community Library",2022-12-30,Friday,"21:00 - 21:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-31,Saturday,"5:00 - 5:59",0,8,0,8,0,1,1
"Rossville Community Library",2022-12-31,Saturday,"9:00 - 9:59",2,0,16,18,1,0,1
"Rossville Community Library",2022-12-31,Saturday,"10:00 - 10:59",3,0,6,9,1,0,1
"Rossville Community Library",2022-12-31,Saturday,"11:00 - 11:59",0,0,3,3,0,0,
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"6:00 - 6:59",0,18,0,18,0,1,1
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"9:00 - 9:59",7,0,34,41,2,0,2
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"10:00 - 10:59",5,1,76,82,3,1,4
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"11:00 - 11:59",26,8,35,69,1,1,2
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"12:00 - 12:59",53,1,3,57,3,1,4
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"13:00 - 13:59",1,2,18,21,1,1,2
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"14:00 - 14:59",7,0,7,14,4,0,4
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"15:00 - 15:59",27,0,33,60,5,0,5
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"16:00 - 16:59",15,0,13,28,5,0,5
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"17:00 - 17:59",0,0,1,1,0,0,
"Sabetha, Mary Cotton Library",2022-12-01,Thursday,"22:00 - 22:59",0,6,0,6,0,1,1
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"9:00 - 9:59",3,1,39,43,2,1,2
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"10:00 - 10:59",17,0,111,128,8,0,8
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"11:00 - 11:59",15,0,20,35,8,0,8
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"12:00 - 12:59",38,1,22,61,5,1,5
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"13:00 - 13:59",77,6,83,166,5,2,5
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"14:00 - 14:59",48,6,48,102,5,1,6
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"15:00 - 15:59",6,0,15,21,2,0,2
"Sabetha, Mary Cotton Library",2022-12-02,Friday,"16:00 - 16:59",6,1,3,10,2,1,3
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"9:00 - 9:59",3,1,18,22,2,1,3
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"10:00 - 10:59",4,0,11,15,3,0,3
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"11:00 - 11:59",42,0,48,90,4,0,4
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"12:00 - 12:59",22,0,2,24,2,0,2
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"13:00 - 13:59",47,0,36,83,1,0,1
"Sabetha, Mary Cotton Library",2022-12-03,Saturday,"14:00 - 14:59",0,0,6,6,0,0,
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"9:00 - 9:59",5,22,64,91,2,3,4
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"10:00 - 10:59",26,0,49,75,3,0,3
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"11:00 - 11:59",25,1,8,34,4,1,4
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"12:00 - 12:59",4,6,6,16,3,1,4
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"13:00 - 13:59",10,1,6,17,5,1,5
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"14:00 - 14:59",2,17,13,32,1,2,3
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"15:00 - 15:59",16,0,12,28,6,0,6
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"16:00 - 16:59",42,0,11,53,1,0,1
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"17:00 - 17:59",16,4,7,27,4,2,6
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"18:00 - 18:59",4,0,9,13,2,0,2
"Sabetha, Mary Cotton Library",2022-12-05,Monday,"19:00 - 19:59",3,0,14,17,2,0,2
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"9:00 - 9:59",31,2,48,81,4,1,5
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"10:00 - 10:59",22,9,63,94,2,1,3
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"11:00 - 11:59",20,1,6,27,2,1,2
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"12:00 - 12:59",7,27,10,44,3,2,4
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"13:00 - 13:59",4,1,20,25,4,1,4
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"14:00 - 14:59",16,0,24,40,8,0,8
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"15:00 - 15:59",8,0,9,17,2,0,2
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"16:00 - 16:59",3,1,6,10,1,1,1
"Sabetha, Mary Cotton Library",2022-12-06,Tuesday,"17:00 - 17:59",37,1,9,47,1,1,1
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"5:00 - 5:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"9:00 - 9:59",15,0,85,100,4,0,4
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"10:00 - 10:59",4,0,80,84,3,0,3
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"11:00 - 11:59",1,0,48,49,1,0,1
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"12:00 - 12:59",3,0,4,7,2,0,2
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"13:00 - 13:59",19,4,17,40,5,2,5
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"14:00 - 14:59",16,2,9,27,4,1,5
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"15:00 - 15:59",7,0,13,20,5,0,5
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"16:00 - 16:59",10,3,8,21,5,3,5
"Sabetha, Mary Cotton Library",2022-12-07,Wednesday,"17:00 - 17:59",3,0,7,10,2,0,2
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"9:00 - 9:59",6,0,130,136,2,0,2
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"10:00 - 10:59",34,0,33,67,4,0,4
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"11:00 - 11:59",14,0,1,15,1,0,1
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"12:00 - 12:59",3,0,28,31,2,0,2
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"13:00 - 13:59",18,0,27,45,8,0,8
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"14:00 - 14:59",30,0,0,30,5,0,5
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"15:00 - 15:59",6,0,29,35,2,0,2
"Sabetha, Mary Cotton Library",2022-12-08,Thursday,"16:00 - 16:59",39,0,5,44,4,0,4
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"7:00 - 7:59",0,16,0,16,0,1,1
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"9:00 - 9:59",4,0,30,34,3,0,3
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"10:00 - 10:59",5,0,17,22,3,0,3
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"11:00 - 11:59",18,0,8,26,3,0,3
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"12:00 - 12:59",2,0,1,3,2,0,2
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"13:00 - 13:59",1,0,5,6,1,0,1
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"14:00 - 14:59",5,0,7,12,1,0,1
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"15:00 - 15:59",11,8,8,27,3,1,3
"Sabetha, Mary Cotton Library",2022-12-09,Friday,"16:00 - 16:59",6,0,9,15,2,0,2
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"9:00 - 9:59",42,0,46,88,5,0,5
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"10:00 - 10:59",37,0,35,72,3,0,3
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"11:00 - 11:59",6,0,2,8,1,0,1
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"12:00 - 12:59",2,0,1,3,1,0,1
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"13:00 - 13:59",3,0,0,3,2,0,2
"Sabetha, Mary Cotton Library",2022-12-10,Saturday,"14:00 - 14:59",18,3,1,22,4,1,4
"Sabetha, Mary Cotton Library",2022-12-11,Sunday,"8:00 - 8:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2022-12-11,Sunday,"19:00 - 19:59",0,10,0,10,0,1,1
"Sabetha, Mary Cotton Library",2022-12-11,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"7:00 - 7:59",0,3,0,3,0,1,1
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"9:00 - 9:59",0,13,55,68,0,1,1
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"10:00 - 10:59",10,0,28,38,4,0,4
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"11:00 - 11:59",1,4,21,26,1,1,1
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"12:00 - 12:59",6,8,6,20,4,2,4
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"13:00 - 13:59",15,7,5,27,5,2,6
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"14:00 - 14:59",29,26,53,108,3,4,4
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"15:00 - 15:59",32,3,44,79,6,3,6
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"16:00 - 16:59",19,2,8,29,3,1,3
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"17:00 - 17:59",25,0,24,49,5,0,5
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"18:00 - 18:59",1,2,3,6,1,1,1
"Sabetha, Mary Cotton Library",2022-12-12,Monday,"19:00 - 19:59",0,1,1,2,0,1,1
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"9:00 - 9:59",8,40,14,62,5,1,5
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"10:00 - 10:59",50,4,32,86,7,2,7
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"11:00 - 11:59",41,0,90,131,5,0,5
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"12:00 - 12:59",5,0,3,8,3,0,3
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"13:00 - 13:59",19,0,9,28,4,0,4
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"15:00 - 15:59",3,8,19,30,3,2,5
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"16:00 - 16:59",12,0,2,14,2,0,2
"Sabetha, Mary Cotton Library",2022-12-13,Tuesday,"17:00 - 17:59",4,0,0,4,1,0,1
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"7:00 - 7:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"9:00 - 9:59",11,0,81,92,5,0,5
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"10:00 - 10:59",2,1,80,83,1,1,1
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"11:00 - 11:59",52,0,7,59,6,0,6
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"12:00 - 12:59",8,4,0,12,3,2,3
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"13:00 - 13:59",2,0,5,7,2,0,2
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"14:00 - 14:59",2,0,4,6,1,0,1
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"15:00 - 15:59",14,26,0,40,4,2,5
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"16:00 - 16:59",0,0,17,17,0,0,
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"17:00 - 17:59",3,3,15,21,3,1,3
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"18:00 - 18:59",2,2,7,11,2,1,3
"Sabetha, Mary Cotton Library",2022-12-14,Wednesday,"19:00 - 19:59",9,0,15,24,2,0,2
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"9:00 - 9:59",1,0,41,42,1,0,1
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"10:00 - 10:59",37,1,76,114,7,1,7
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"11:00 - 11:59",3,1,2,6,2,1,2
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"12:00 - 12:59",1,0,9,10,1,0,1
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"13:00 - 13:59",23,0,12,35,4,0,4
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"14:00 - 14:59",7,0,47,54,3,0,3
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"15:00 - 15:59",5,2,0,7,4,1,5
"Sabetha, Mary Cotton Library",2022-12-15,Thursday,"16:00 - 16:59",1,0,0,1,1,0,1
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"9:00 - 9:59",5,3,67,75,3,2,4
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"10:00 - 10:59",15,0,5,20,2,0,2
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"11:00 - 11:59",18,11,25,54,5,3,6
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"12:00 - 12:59",18,0,10,28,5,0,5
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"13:00 - 13:59",2,8,3,13,1,1,2
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"14:00 - 14:59",2,0,0,2,1,0,1
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"15:00 - 15:59",17,0,2,19,2,0,2
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"16:00 - 16:59",10,1,25,36,3,1,3
"Sabetha, Mary Cotton Library",2022-12-16,Friday,"17:00 - 17:59",23,0,3,26,1,0,1
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"8:00 - 8:59",0,0,8,8,0,0,
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"9:00 - 9:59",5,0,54,59,3,0,3
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"10:00 - 10:59",10,0,141,151,3,0,3
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"11:00 - 11:59",8,0,30,38,5,0,5
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"12:00 - 12:59",3,1,48,52,1,1,1
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"13:00 - 13:59",3,12,58,73,2,1,2
"Sabetha, Mary Cotton Library",2022-12-17,Saturday,"14:00 - 14:59",6,14,2,22,2,2,4
"Sabetha, Mary Cotton Library",2022-12-18,Sunday,"16:00 - 16:59",0,6,0,6,0,1,1
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"7:00 - 7:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"9:00 - 9:59",16,4,36,56,1,2,2
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"10:00 - 10:59",38,5,35,78,5,1,6
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"11:00 - 11:59",6,0,57,63,5,0,5
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"13:00 - 13:59",2,0,10,12,2,0,2
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"14:00 - 14:59",13,0,89,102,4,0,4
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"15:00 - 15:59",31,12,28,71,5,3,7
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"16:00 - 16:59",28,1,31,60,4,1,4
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"17:00 - 17:59",21,3,7,31,3,2,3
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"18:00 - 18:59",0,0,1,1,0,0,
"Sabetha, Mary Cotton Library",2022-12-19,Monday,"21:00 - 21:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"9:00 - 9:59",12,0,82,94,5,0,5
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"10:00 - 10:59",30,5,163,198,5,2,5
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"11:00 - 11:59",109,9,91,209,9,1,9
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"12:00 - 12:59",8,88,22,118,5,2,7
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"13:00 - 13:59",7,0,15,22,3,0,3
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"14:00 - 14:59",29,1,20,50,8,1,8
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"15:00 - 15:59",12,0,35,47,1,0,1
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"16:00 - 16:59",1,1,4,6,1,1,2
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"17:00 - 17:59",14,8,1,23,3,1,3
"Sabetha, Mary Cotton Library",2022-12-20,Tuesday,"19:00 - 19:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2022-12-21,Wednesday,"9:00 - 9:59",0,0,23,23,0,0,
"Sabetha, Mary Cotton Library",2022-12-21,Wednesday,"10:00 - 10:59",13,0,6,19,3,0,3
"Sabetha, Mary Cotton Library",2022-12-21,Wednesday,"11:00 - 11:59",44,0,45,89,11,0,11
