branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Atchison Public Library",2023-09-27,Wednesday,"15:00 - 15:59",21,9,20,50,5,3,7
"Atchison Public Library",2023-09-27,Wednesday,"16:00 - 16:59",35,0,64,99,7,0,7
"Atchison Public Library",2023-09-27,Wednesday,"17:00 - 17:59",2,1,26,29,1,1,2
"Atchison Public Library",2023-09-27,Wednesday,"18:00 - 18:59",16,0,47,63,4,0,4
"Atchison Public Library",2023-09-27,Wednesday,"19:00 - 19:59",1,1,74,76,1,1,2
"Atchison Public Library",2023-09-27,Wednesday,"21:00 - 21:59",0,2,0,2,0,1,1
"Atchison Public Library",2023-09-28,Thursday,"8:00 - 8:59",0,1,3,4,0,1,1
"Atchison Public Library",2023-09-28,Thursday,"9:00 - 9:59",0,0,136,136,0,0,
"Atchison Public Library",2023-09-28,Thursday,"10:00 - 10:59",59,1,70,130,10,1,10
"Atchison Public Library",2023-09-28,Thursday,"11:00 - 11:59",26,4,82,112,6,3,9
"Atchison Public Library",2023-09-28,Thursday,"12:00 - 12:59",68,5,88,161,6,1,7
"Atchison Public Library",2023-09-28,Thursday,"13:00 - 13:59",11,1,15,27,4,1,5
"Atchison Public Library",2023-09-28,Thursday,"14:00 - 14:59",11,0,37,48,6,0,6
"Atchison Public Library",2023-09-28,Thursday,"15:00 - 15:59",13,1,16,30,11,1,12
"Atchison Public Library",2023-09-28,Thursday,"16:00 - 16:59",19,0,34,53,6,0,6
"Atchison Public Library",2023-09-28,Thursday,"17:00 - 17:59",10,3,19,32,5,2,6
"Atchison Public Library",2023-09-28,Thursday,"18:00 - 18:59",2,0,7,9,1,0,1
"Atchison Public Library",2023-09-28,Thursday,"19:00 - 19:59",0,1,3,4,0,1,1
"Atchison Public Library",2023-09-29,Friday,"7:00 - 7:59",0,3,0,3,0,1,1
"Atchison Public Library",2023-09-29,Friday,"8:00 - 8:59",0,0,3,3,0,0,
"Atchison Public Library",2023-09-29,Friday,"9:00 - 9:59",15,0,100,115,5,0,5
"Atchison Public Library",2023-09-29,Friday,"10:00 - 10:59",14,1,19,34,6,1,6
"Atchison Public Library",2023-09-29,Friday,"11:00 - 11:59",9,23,70,102,6,1,7
"Atchison Public Library",2023-09-29,Friday,"12:00 - 12:59",8,0,13,21,4,0,4
"Atchison Public Library",2023-09-29,Friday,"13:00 - 13:59",31,3,17,51,10,2,10
"Atchison Public Library",2023-09-29,Friday,"14:00 - 14:59",12,1,49,62,5,1,6
"Atchison Public Library",2023-09-29,Friday,"15:00 - 15:59",17,9,63,89,8,3,10
"Atchison Public Library",2023-09-29,Friday,"16:00 - 16:59",70,14,44,128,9,5,11
"Atchison Public Library",2023-09-29,Friday,"22:00 - 22:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-09-30,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-09-30,Saturday,"8:00 - 8:59",0,0,11,11,0,0,
"Atchison Public Library",2023-09-30,Saturday,"9:00 - 9:59",20,4,30,54,5,2,6
"Atchison Public Library",2023-09-30,Saturday,"10:00 - 10:59",9,4,13,26,6,1,7
"Atchison Public Library",2023-09-30,Saturday,"11:00 - 11:59",16,3,16,35,8,1,8
"Atchison Public Library",2023-09-30,Saturday,"12:00 - 12:59",17,5,24,46,7,2,9
"Atchison Public Library",2023-09-30,Saturday,"13:00 - 13:59",17,3,33,53,6,2,8
"Atchison Public Library",2023-09-30,Saturday,"18:00 - 18:59",0,17,0,17,0,1,1
"Atchison Public Library",2023-09-30,Saturday,"20:00 - 20:59",0,5,0,5,0,1,1
"Atchison Public Library",2023-09-30,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-01,Friday,"5:00 - 5:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-09-01,Friday,"6:00 - 6:59",0,13,0,13,0,1,1
"Baldwin City Public Library",2023-09-01,Friday,"8:00 - 8:59",0,9,0,9,0,1,1
"Baldwin City Public Library",2023-09-01,Friday,"9:00 - 9:59",1,1,0,2,1,1,1
"Baldwin City Public Library",2023-09-01,Friday,"10:00 - 10:59",16,0,46,62,5,0,5
"Baldwin City Public Library",2023-09-01,Friday,"11:00 - 11:59",51,1,56,108,7,1,7
"Baldwin City Public Library",2023-09-01,Friday,"12:00 - 12:59",18,2,4,24,7,1,7
"Baldwin City Public Library",2023-09-01,Friday,"13:00 - 13:59",17,1,6,24,7,1,7
"Baldwin City Public Library",2023-09-01,Friday,"14:00 - 14:59",3,22,2,27,2,1,3
"Baldwin City Public Library",2023-09-01,Friday,"15:00 - 15:59",7,6,61,74,3,2,4
"Baldwin City Public Library",2023-09-01,Friday,"16:00 - 16:59",17,2,1,20,3,1,4
"Baldwin City Public Library",2023-09-01,Friday,"21:00 - 21:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-02,Saturday,"9:00 - 9:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-09-02,Saturday,"10:00 - 10:59",34,1,15,50,9,1,10
"Baldwin City Public Library",2023-09-02,Saturday,"11:00 - 11:59",36,14,49,99,8,5,10
"Baldwin City Public Library",2023-09-02,Saturday,"12:00 - 12:59",9,0,19,28,4,0,4
"Baldwin City Public Library",2023-09-02,Saturday,"13:00 - 13:59",20,6,19,45,2,1,2
"Baldwin City Public Library",2023-09-02,Saturday,"14:00 - 14:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-09-03,Sunday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-04,Monday,"12:00 - 12:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-04,Monday,"16:00 - 16:59",0,10,0,10,0,1,1
"Baldwin City Public Library",2023-09-04,Monday,"17:00 - 17:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-05,Tuesday,"8:00 - 8:59",0,0,4,4,0,0,
"Baldwin City Public Library",2023-09-05,Tuesday,"9:00 - 9:59",0,1,18,19,0,1,1
"Baldwin City Public Library",2023-09-05,Tuesday,"10:00 - 10:59",12,3,63,78,7,1,8
"Baldwin City Public Library",2023-09-05,Tuesday,"11:00 - 11:59",11,2,77,90,5,2,7
"Baldwin City Public Library",2023-09-05,Tuesday,"12:00 - 12:59",12,18,15,45,5,5,10
"Baldwin City Public Library",2023-09-05,Tuesday,"13:00 - 13:59",1,3,4,8,1,2,3
"Baldwin City Public Library",2023-09-05,Tuesday,"14:00 - 14:59",23,8,56,87,6,1,6
"Baldwin City Public Library",2023-09-05,Tuesday,"15:00 - 15:59",28,2,12,42,7,2,9
"Baldwin City Public Library",2023-09-05,Tuesday,"16:00 - 16:59",29,2,84,115,10,2,11
"Baldwin City Public Library",2023-09-05,Tuesday,"17:00 - 17:59",14,0,32,46,5,0,5
"Baldwin City Public Library",2023-09-05,Tuesday,"18:00 - 18:59",5,14,27,46,2,1,2
"Baldwin City Public Library",2023-09-05,Tuesday,"19:00 - 19:59",1,5,0,6,1,1,2
"Baldwin City Public Library",2023-09-05,Tuesday,"21:00 - 21:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2023-09-05,Tuesday,"23:00 - 23:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-09-06,Wednesday,"10:00 - 10:59",37,3,81,121,9,1,10
"Baldwin City Public Library",2023-09-06,Wednesday,"11:00 - 11:59",13,6,52,71,5,3,7
"Baldwin City Public Library",2023-09-06,Wednesday,"12:00 - 12:59",15,1,11,27,5,1,5
"Baldwin City Public Library",2023-09-06,Wednesday,"13:00 - 13:59",26,1,16,43,8,1,8
"Baldwin City Public Library",2023-09-06,Wednesday,"14:00 - 14:59",16,1,5,22,2,1,3
"Baldwin City Public Library",2023-09-06,Wednesday,"15:00 - 15:59",19,10,34,63,8,3,9
"Baldwin City Public Library",2023-09-06,Wednesday,"16:00 - 16:59",11,0,6,17,6,0,6
"Baldwin City Public Library",2023-09-06,Wednesday,"17:00 - 17:59",7,22,17,46,3,2,4
"Baldwin City Public Library",2023-09-06,Wednesday,"18:00 - 18:59",5,0,3,8,3,0,3
"Baldwin City Public Library",2023-09-06,Wednesday,"19:00 - 19:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2023-09-07,Thursday,"7:00 - 7:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2023-09-07,Thursday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-09-07,Thursday,"10:00 - 10:59",14,0,19,33,3,0,3
"Baldwin City Public Library",2023-09-07,Thursday,"11:00 - 11:59",12,4,11,27,1,1,2
"Baldwin City Public Library",2023-09-07,Thursday,"12:00 - 12:59",9,0,36,45,4,0,4
"Baldwin City Public Library",2023-09-07,Thursday,"13:00 - 13:59",13,1,30,44,5,1,5
"Baldwin City Public Library",2023-09-07,Thursday,"14:00 - 14:59",7,0,30,37,4,0,4
"Baldwin City Public Library",2023-09-07,Thursday,"15:00 - 15:59",12,3,21,36,5,3,8
"Baldwin City Public Library",2023-09-07,Thursday,"16:00 - 16:59",2,2,1,5,1,1,2
"Baldwin City Public Library",2023-09-07,Thursday,"17:00 - 17:59",0,0,5,5,0,0,
"Baldwin City Public Library",2023-09-07,Thursday,"18:00 - 18:59",12,0,15,27,4,0,4
"Baldwin City Public Library",2023-09-07,Thursday,"21:00 - 21:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-09-07,Thursday,"22:00 - 22:59",0,9,0,9,0,2,2
"Baldwin City Public Library",2023-09-08,Friday,"10:00 - 10:59",3,0,86,89,1,0,1
"Baldwin City Public Library",2023-09-08,Friday,"11:00 - 11:59",17,1,42,60,4,1,5
"Baldwin City Public Library",2023-09-08,Friday,"12:00 - 12:59",10,4,5,19,3,1,4
"Baldwin City Public Library",2023-09-08,Friday,"13:00 - 13:59",11,1,7,19,4,1,5
"Baldwin City Public Library",2023-09-08,Friday,"14:00 - 14:59",3,0,10,13,3,0,3
"Baldwin City Public Library",2023-09-08,Friday,"15:00 - 15:59",19,0,13,32,6,0,6
"Baldwin City Public Library",2023-09-08,Friday,"16:00 - 16:59",36,0,15,51,6,0,6
"Baldwin City Public Library",2023-09-08,Friday,"17:00 - 17:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-09,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-09,Saturday,"10:00 - 10:59",49,0,56,105,12,0,12
"Baldwin City Public Library",2023-09-09,Saturday,"11:00 - 11:59",20,1,40,61,7,1,7
"Baldwin City Public Library",2023-09-09,Saturday,"12:00 - 12:59",20,3,7,30,6,2,6
"Baldwin City Public Library",2023-09-09,Saturday,"13:00 - 13:59",16,1,8,25,4,1,5
"Baldwin City Public Library",2023-09-09,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-10,Sunday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-11,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-11,Monday,"10:00 - 10:59",10,17,73,100,4,3,7
"Baldwin City Public Library",2023-09-11,Monday,"11:00 - 11:59",3,0,2,5,3,0,3
"Baldwin City Public Library",2023-09-11,Monday,"12:00 - 12:59",14,1,12,27,1,1,2
"Baldwin City Public Library",2023-09-11,Monday,"13:00 - 13:59",9,39,18,66,3,1,3
"Baldwin City Public Library",2023-09-11,Monday,"14:00 - 14:59",10,0,25,35,3,0,3
"Baldwin City Public Library",2023-09-11,Monday,"15:00 - 15:59",13,12,9,34,8,1,9
"Baldwin City Public Library",2023-09-11,Monday,"16:00 - 16:59",17,2,7,26,6,1,7
"Baldwin City Public Library",2023-09-11,Monday,"17:00 - 17:59",3,0,15,18,3,0,3
"Baldwin City Public Library",2023-09-11,Monday,"18:00 - 18:59",2,0,6,8,2,0,2
"Baldwin City Public Library",2023-09-12,Tuesday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-12,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-12,Tuesday,"8:00 - 8:59",0,2,9,11,0,1,1
"Baldwin City Public Library",2023-09-12,Tuesday,"10:00 - 10:59",19,0,69,88,8,0,8
"Baldwin City Public Library",2023-09-12,Tuesday,"11:00 - 11:59",5,0,20,25,3,0,3
"Baldwin City Public Library",2023-09-12,Tuesday,"12:00 - 12:59",1,10,15,26,1,1,2
"Baldwin City Public Library",2023-09-12,Tuesday,"13:00 - 13:59",3,0,21,24,2,0,2
"Baldwin City Public Library",2023-09-12,Tuesday,"14:00 - 14:59",5,3,8,16,1,2,3
"Baldwin City Public Library",2023-09-12,Tuesday,"15:00 - 15:59",22,1,20,43,7,1,7
"Baldwin City Public Library",2023-09-12,Tuesday,"16:00 - 16:59",10,5,20,35,5,2,6
"Baldwin City Public Library",2023-09-12,Tuesday,"17:00 - 17:59",38,0,58,96,11,0,11
"Baldwin City Public Library",2023-09-12,Tuesday,"18:00 - 18:59",7,2,9,18,2,1,2
"Baldwin City Public Library",2023-09-12,Tuesday,"19:00 - 19:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-13,Wednesday,"7:00 - 7:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-09-13,Wednesday,"9:00 - 9:59",0,0,6,6,0,0,
"Baldwin City Public Library",2023-09-13,Wednesday,"10:00 - 10:59",8,11,67,86,4,1,4
"Baldwin City Public Library",2023-09-13,Wednesday,"11:00 - 11:59",37,3,56,96,6,2,8
"Baldwin City Public Library",2023-09-13,Wednesday,"12:00 - 12:59",2,3,10,15,2,2,3
"Baldwin City Public Library",2023-09-13,Wednesday,"13:00 - 13:59",15,0,14,29,4,0,4
"Baldwin City Public Library",2023-09-13,Wednesday,"14:00 - 14:59",15,13,13,41,7,3,9
"Baldwin City Public Library",2023-09-13,Wednesday,"15:00 - 15:59",29,2,33,64,10,1,10
"Baldwin City Public Library",2023-09-13,Wednesday,"16:00 - 16:59",20,6,10,36,4,4,6
"Baldwin City Public Library",2023-09-13,Wednesday,"17:00 - 17:59",2,1,11,14,1,1,2
"Baldwin City Public Library",2023-09-13,Wednesday,"18:00 - 18:59",13,2,12,27,5,1,5
"Baldwin City Public Library",2023-09-14,Thursday,"9:00 - 9:59",1,0,13,14,1,0,1
"Baldwin City Public Library",2023-09-14,Thursday,"10:00 - 10:59",7,0,10,17,2,0,2
"Baldwin City Public Library",2023-09-14,Thursday,"11:00 - 11:59",3,0,2,5,1,0,1
"Baldwin City Public Library",2023-09-14,Thursday,"12:00 - 12:59",7,1,60,68,5,1,6
"Baldwin City Public Library",2023-09-14,Thursday,"13:00 - 13:59",7,3,4,14,3,2,4
"Baldwin City Public Library",2023-09-14,Thursday,"14:00 - 14:59",7,0,8,15,2,0,2
"Baldwin City Public Library",2023-09-14,Thursday,"15:00 - 15:59",6,4,21,31,2,1,3
"Baldwin City Public Library",2023-09-14,Thursday,"16:00 - 16:59",29,0,27,56,8,0,8
"Baldwin City Public Library",2023-09-14,Thursday,"18:00 - 18:59",3,0,1,4,2,0,2
"Baldwin City Public Library",2023-09-14,Thursday,"23:00 - 23:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-09-15,Friday,"8:00 - 8:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-09-15,Friday,"9:00 - 9:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-15,Friday,"10:00 - 10:59",5,0,32,37,2,0,2
"Baldwin City Public Library",2023-09-15,Friday,"11:00 - 11:59",9,7,46,62,4,2,6
"Baldwin City Public Library",2023-09-15,Friday,"12:00 - 12:59",6,4,5,15,3,1,4
"Baldwin City Public Library",2023-09-15,Friday,"13:00 - 13:59",1,0,2,3,1,0,1
"Baldwin City Public Library",2023-09-15,Friday,"14:00 - 14:59",10,2,25,37,6,1,6
"Baldwin City Public Library",2023-09-15,Friday,"15:00 - 15:59",37,0,25,62,5,0,5
"Baldwin City Public Library",2023-09-15,Friday,"16:00 - 16:59",59,21,28,108,8,3,10
"Baldwin City Public Library",2023-09-15,Friday,"17:00 - 17:59",1,0,0,1,1,0,1
"Baldwin City Public Library",2023-09-16,Saturday,"7:00 - 7:59",0,10,0,10,0,2,2
"Baldwin City Public Library",2023-09-16,Saturday,"9:00 - 9:59",0,0,3,3,0,0,
"Baldwin City Public Library",2023-09-16,Saturday,"10:00 - 10:59",7,0,29,36,4,0,4
"Baldwin City Public Library",2023-09-16,Saturday,"11:00 - 11:59",24,8,10,42,8,4,12
"Baldwin City Public Library",2023-09-16,Saturday,"12:00 - 12:59",5,66,13,84,3,1,4
"Baldwin City Public Library",2023-09-16,Saturday,"13:00 - 13:59",4,0,2,6,2,0,2
"Baldwin City Public Library",2023-09-16,Saturday,"18:00 - 18:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-17,Sunday,"13:00 - 13:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-17,Sunday,"14:00 - 14:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-09-17,Sunday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-18,Monday,"9:00 - 9:59",0,12,5,17,0,1,1
"Baldwin City Public Library",2023-09-18,Monday,"10:00 - 10:59",10,0,61,71,5,0,5
"Baldwin City Public Library",2023-09-18,Monday,"11:00 - 11:59",20,3,92,115,6,1,6
"Baldwin City Public Library",2023-09-18,Monday,"12:00 - 12:59",38,1,16,55,7,1,8
"Baldwin City Public Library",2023-09-18,Monday,"13:00 - 13:59",8,0,33,41,4,0,4
"Baldwin City Public Library",2023-09-18,Monday,"14:00 - 14:59",12,0,16,28,5,0,5
"Baldwin City Public Library",2023-09-18,Monday,"15:00 - 15:59",21,5,27,53,7,2,8
"Baldwin City Public Library",2023-09-18,Monday,"16:00 - 16:59",4,6,6,16,3,1,4
"Baldwin City Public Library",2023-09-18,Monday,"17:00 - 17:59",8,0,2,10,2,0,2
"Baldwin City Public Library",2023-09-18,Monday,"18:00 - 18:59",20,0,11,31,7,0,7
"Baldwin City Public Library",2023-09-18,Monday,"20:00 - 20:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-19,Tuesday,"8:00 - 8:59",0,21,0,21,0,2,2
"Baldwin City Public Library",2023-09-19,Tuesday,"10:00 - 10:59",4,26,40,70,3,2,5
"Baldwin City Public Library",2023-09-19,Tuesday,"11:00 - 11:59",2,1,17,20,2,1,3
"Baldwin City Public Library",2023-09-19,Tuesday,"12:00 - 12:59",13,3,9,25,5,1,5
"Baldwin City Public Library",2023-09-19,Tuesday,"13:00 - 13:59",2,2,2,6,1,1,2
"Baldwin City Public Library",2023-09-19,Tuesday,"14:00 - 14:59",21,0,13,34,9,0,9
"Baldwin City Public Library",2023-09-19,Tuesday,"15:00 - 15:59",20,5,17,42,6,1,7
"Baldwin City Public Library",2023-09-19,Tuesday,"16:00 - 16:59",2,1,35,38,2,1,3
"Baldwin City Public Library",2023-09-19,Tuesday,"17:00 - 17:59",15,1,24,40,5,1,5
"Baldwin City Public Library",2023-09-19,Tuesday,"18:00 - 18:59",1,0,7,8,1,0,1
"Baldwin City Public Library",2023-09-19,Tuesday,"19:00 - 19:59",0,0,3,3,0,0,
"Baldwin City Public Library",2023-09-19,Tuesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-20,Wednesday,"2:00 - 2:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2023-09-20,Wednesday,"7:00 - 7:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-20,Wednesday,"8:00 - 8:59",0,0,29,29,0,0,
"Baldwin City Public Library",2023-09-20,Wednesday,"10:00 - 10:59",42,0,67,109,10,0,10
"Baldwin City Public Library",2023-09-20,Wednesday,"11:00 - 11:59",3,3,49,55,3,1,4
"Baldwin City Public Library",2023-09-20,Wednesday,"12:00 - 12:59",0,1,14,15,0,1,1
"Baldwin City Public Library",2023-09-20,Wednesday,"13:00 - 13:59",1,2,13,16,1,1,2
"Baldwin City Public Library",2023-09-20,Wednesday,"14:00 - 14:59",8,0,13,21,6,0,6
"Baldwin City Public Library",2023-09-20,Wednesday,"15:00 - 15:59",6,2,5,13,4,1,5
"Baldwin City Public Library",2023-09-20,Wednesday,"16:00 - 16:59",15,0,5,20,5,0,5
"Baldwin City Public Library",2023-09-20,Wednesday,"17:00 - 17:59",13,1,2,16,6,1,6
"Baldwin City Public Library",2023-09-20,Wednesday,"18:00 - 18:59",5,3,13,21,2,1,3
"Baldwin City Public Library",2023-09-21,Thursday,"6:00 - 6:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-09-21,Thursday,"9:00 - 9:59",0,0,33,33,0,0,
"Baldwin City Public Library",2023-09-21,Thursday,"10:00 - 10:59",21,0,3,24,5,0,5
"Baldwin City Public Library",2023-09-21,Thursday,"11:00 - 11:59",0,0,4,4,0,0,
"Baldwin City Public Library",2023-09-21,Thursday,"12:00 - 12:59",8,0,51,59,4,0,4
"Baldwin City Public Library",2023-09-21,Thursday,"13:00 - 13:59",4,0,12,16,2,0,2
"Baldwin City Public Library",2023-09-21,Thursday,"14:00 - 14:59",10,0,3,13,4,0,4
"Baldwin City Public Library",2023-09-21,Thursday,"15:00 - 15:59",28,10,52,90,6,3,7
"Baldwin City Public Library",2023-09-21,Thursday,"16:00 - 16:59",51,5,55,111,7,3,10
"Baldwin City Public Library",2023-09-21,Thursday,"17:00 - 17:59",6,2,13,21,3,1,4
"Baldwin City Public Library",2023-09-21,Thursday,"18:00 - 18:59",1,0,4,5,1,0,1
"Baldwin City Public Library",2023-09-21,Thursday,"21:00 - 21:59",0,17,0,17,0,3,3
"Baldwin City Public Library",2023-09-22,Friday,"3:00 - 3:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2023-09-22,Friday,"6:00 - 6:59",0,10,0,10,0,2,2
"Baldwin City Public Library",2023-09-22,Friday,"7:00 - 7:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-09-22,Friday,"9:00 - 9:59",0,14,0,14,0,2,2
"Baldwin City Public Library",2023-09-22,Friday,"10:00 - 10:59",3,1,65,69,2,1,3
"Baldwin City Public Library",2023-09-22,Friday,"11:00 - 11:59",14,0,23,37,4,0,4
"Baldwin City Public Library",2023-09-22,Friday,"12:00 - 12:59",16,5,4,25,3,1,3
"Baldwin City Public Library",2023-09-22,Friday,"13:00 - 13:59",12,2,2,16,5,1,6
"Baldwin City Public Library",2023-09-22,Friday,"14:00 - 14:59",15,0,18,33,4,0,4
"Baldwin City Public Library",2023-09-22,Friday,"15:00 - 15:59",37,0,28,65,6,0,6
"Baldwin City Public Library",2023-09-22,Friday,"16:00 - 16:59",18,0,15,33,6,0,6
"Baldwin City Public Library",2023-09-23,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-23,Saturday,"9:00 - 9:59",0,0,7,7,0,0,
"Baldwin City Public Library",2023-09-23,Saturday,"10:00 - 10:59",14,5,13,32,3,2,4
"Baldwin City Public Library",2023-09-23,Saturday,"11:00 - 11:59",21,1,12,34,3,1,4
"Baldwin City Public Library",2023-09-23,Saturday,"12:00 - 12:59",24,2,17,43,6,2,7
"Baldwin City Public Library",2023-09-23,Saturday,"13:00 - 13:59",17,0,28,45,6,0,6
"Baldwin City Public Library",2023-09-24,Sunday,"13:00 - 13:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-25,Monday,"5:00 - 5:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-25,Monday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-25,Monday,"9:00 - 9:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-09-25,Monday,"10:00 - 10:59",14,2,56,72,4,2,5
"Baldwin City Public Library",2023-09-25,Monday,"11:00 - 11:59",25,1,30,56,6,1,6
"Baldwin City Public Library",2023-09-25,Monday,"12:00 - 12:59",5,8,37,50,3,4,7
"Baldwin City Public Library",2023-09-25,Monday,"13:00 - 13:59",12,8,4,24,3,2,5
"Baldwin City Public Library",2023-09-25,Monday,"14:00 - 14:59",11,36,19,66,3,2,3
"Baldwin City Public Library",2023-09-25,Monday,"15:00 - 15:59",6,1,7,14,4,1,5
"Baldwin City Public Library",2023-09-25,Monday,"16:00 - 16:59",16,1,28,45,6,1,7
"Baldwin City Public Library",2023-09-25,Monday,"17:00 - 17:59",15,0,11,26,6,0,6
"Baldwin City Public Library",2023-09-25,Monday,"18:00 - 18:59",8,0,9,17,3,0,3
"Baldwin City Public Library",2023-09-26,Tuesday,"7:00 - 7:59",0,9,0,9,0,1,1
"Baldwin City Public Library",2023-09-26,Tuesday,"8:00 - 8:59",0,12,0,12,0,2,2
"Baldwin City Public Library",2023-09-26,Tuesday,"9:00 - 9:59",0,0,4,4,0,0,
"Baldwin City Public Library",2023-09-26,Tuesday,"10:00 - 10:59",12,4,70,86,6,2,7
"Baldwin City Public Library",2023-09-26,Tuesday,"11:00 - 11:59",7,8,9,24,2,1,3
"Baldwin City Public Library",2023-09-26,Tuesday,"12:00 - 12:59",5,2,13,20,2,1,3
"Baldwin City Public Library",2023-09-26,Tuesday,"14:00 - 14:59",15,69,18,102,7,2,7
"Baldwin City Public Library",2023-09-26,Tuesday,"15:00 - 15:59",27,2,3,32,9,2,10
"Baldwin City Public Library",2023-09-26,Tuesday,"16:00 - 16:59",22,0,37,59,8,0,8
"Baldwin City Public Library",2023-09-26,Tuesday,"17:00 - 17:59",7,0,11,18,4,0,4
"Baldwin City Public Library",2023-09-26,Tuesday,"18:00 - 18:59",1,11,5,17,1,2,2
"Baldwin City Public Library",2023-09-26,Tuesday,"23:00 - 23:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-27,Wednesday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-09-27,Wednesday,"8:00 - 8:59",0,0,2,2,0,0,
"Baldwin City Public Library",2023-09-27,Wednesday,"9:00 - 9:59",0,0,15,15,0,0,
"Baldwin City Public Library",2023-09-27,Wednesday,"10:00 - 10:59",30,1,77,108,6,1,7
"Baldwin City Public Library",2023-09-27,Wednesday,"11:00 - 11:59",10,0,6,16,2,0,2
"Baldwin City Public Library",2023-09-27,Wednesday,"12:00 - 12:59",0,0,4,4,0,0,
"Baldwin City Public Library",2023-09-27,Wednesday,"13:00 - 13:59",6,1,18,25,2,1,3
"Baldwin City Public Library",2023-09-27,Wednesday,"14:00 - 14:59",16,1,10,27,8,1,8
"Baldwin City Public Library",2023-09-27,Wednesday,"15:00 - 15:59",12,1,10,23,6,1,6
"Baldwin City Public Library",2023-09-27,Wednesday,"16:00 - 16:59",6,2,9,17,4,1,4
"Baldwin City Public Library",2023-09-27,Wednesday,"17:00 - 17:59",29,0,26,55,4,0,4
"Baldwin City Public Library",2023-09-27,Wednesday,"18:00 - 18:59",10,1,20,31,2,1,3
