branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Basehor Community Library",2023-04-22,Saturday,"11:00 - 11:59",20,0,46,66,5,0,5
"Basehor Community Library",2023-04-22,Saturday,"12:00 - 12:59",7,12,13,32,3,3,6
"Basehor Community Library",2023-04-22,Saturday,"13:00 - 13:59",47,3,34,84,7,3,9
"Basehor Community Library",2023-04-22,Saturday,"14:00 - 14:59",30,0,47,77,12,0,12
"Basehor Community Library",2023-04-22,Saturday,"15:00 - 15:59",22,0,13,35,6,0,6
"Basehor Community Library",2023-04-22,Saturday,"16:00 - 16:59",13,0,46,59,2,0,2
"Basehor Community Library",2023-04-22,Saturday,"18:00 - 18:59",0,6,0,6,0,1,1
"Basehor Community Library",2023-04-22,Saturday,"20:00 - 20:59",0,2,0,2,0,1,1
"Basehor Community Library",2023-04-22,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-22,Saturday,"23:00 - 23:59",0,16,0,16,0,2,2
"Basehor Community Library",2023-04-23,Sunday,"9:00 - 9:59",0,21,0,21,0,1,1
"Basehor Community Library",2023-04-23,Sunday,"11:00 - 11:59",0,20,0,20,0,1,1
"Basehor Community Library",2023-04-23,Sunday,"12:00 - 12:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-23,Sunday,"13:00 - 13:59",35,1,122,158,8,1,9
"Basehor Community Library",2023-04-23,Sunday,"14:00 - 14:59",27,2,44,73,8,1,8
"Basehor Community Library",2023-04-23,Sunday,"15:00 - 15:59",31,4,56,91,4,3,6
"Basehor Community Library",2023-04-23,Sunday,"16:00 - 16:59",14,7,12,33,4,4,7
"Basehor Community Library",2023-04-23,Sunday,"19:00 - 19:59",0,2,0,2,0,2,2
"Basehor Community Library",2023-04-23,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-23,Sunday,"21:00 - 21:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-23,Sunday,"23:00 - 23:59",0,2,0,2,0,1,1
"Basehor Community Library",2023-04-24,Monday,"4:00 - 4:59",0,5,0,5,0,2,2
"Basehor Community Library",2023-04-24,Monday,"8:00 - 8:59",0,5,3,8,0,2,2
"Basehor Community Library",2023-04-24,Monday,"9:00 - 9:59",19,2,53,74,4,2,6
"Basehor Community Library",2023-04-24,Monday,"10:00 - 10:59",75,28,74,177,12,4,15
"Basehor Community Library",2023-04-24,Monday,"11:00 - 11:59",39,1,51,91,5,1,6
"Basehor Community Library",2023-04-24,Monday,"12:00 - 12:59",30,3,102,135,10,1,10
"Basehor Community Library",2023-04-24,Monday,"13:00 - 13:59",16,4,54,74,5,2,7
"Basehor Community Library",2023-04-24,Monday,"14:00 - 14:59",13,0,89,102,9,0,9
"Basehor Community Library",2023-04-24,Monday,"15:00 - 15:59",20,2,150,172,8,2,10
"Basehor Community Library",2023-04-24,Monday,"16:00 - 16:59",33,1,70,104,10,1,10
"Basehor Community Library",2023-04-24,Monday,"17:00 - 17:59",28,12,124,164,6,2,8
"Basehor Community Library",2023-04-24,Monday,"18:00 - 18:59",42,1,45,88,8,1,9
"Basehor Community Library",2023-04-24,Monday,"19:00 - 19:59",40,22,27,89,3,3,4
"Basehor Community Library",2023-04-24,Monday,"21:00 - 21:59",0,2,0,2,0,1,1
"Basehor Community Library",2023-04-24,Monday,"22:00 - 22:59",0,6,0,6,0,2,2
"Basehor Community Library",2023-04-25,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-25,Tuesday,"8:00 - 8:59",0,2,3,5,0,2,2
"Basehor Community Library",2023-04-25,Tuesday,"9:00 - 9:59",18,4,50,72,5,1,6
"Basehor Community Library",2023-04-25,Tuesday,"10:00 - 10:59",47,6,80,133,10,2,11
"Basehor Community Library",2023-04-25,Tuesday,"11:00 - 11:59",35,2,47,84,8,2,9
"Basehor Community Library",2023-04-25,Tuesday,"12:00 - 12:59",3,2,40,45,3,1,4
"Basehor Community Library",2023-04-25,Tuesday,"13:00 - 13:59",13,3,17,33,3,1,4
"Basehor Community Library",2023-04-25,Tuesday,"14:00 - 14:59",11,15,25,51,2,4,5
"Basehor Community Library",2023-04-25,Tuesday,"15:00 - 15:59",14,1,53,68,9,1,9
"Basehor Community Library",2023-04-25,Tuesday,"16:00 - 16:59",56,1,87,144,11,1,12
"Basehor Community Library",2023-04-25,Tuesday,"17:00 - 17:59",28,2,48,78,7,2,9
"Basehor Community Library",2023-04-25,Tuesday,"18:00 - 18:59",36,10,59,105,7,4,9
"Basehor Community Library",2023-04-25,Tuesday,"19:00 - 19:59",12,1,87,100,5,1,6
"Basehor Community Library",2023-04-25,Tuesday,"20:00 - 20:59",0,7,0,7,0,2,2
"Basehor Community Library",2023-04-25,Tuesday,"21:00 - 21:59",0,2,0,2,0,1,1
"Basehor Community Library",2023-04-25,Tuesday,"22:00 - 22:59",0,3,0,3,0,1,1
"Basehor Community Library",2023-04-26,Wednesday,"8:00 - 8:59",6,3,9,18,1,2,2
"Basehor Community Library",2023-04-26,Wednesday,"9:00 - 9:59",4,1,58,63,4,1,5
"Basehor Community Library",2023-04-26,Wednesday,"10:00 - 10:59",62,9,96,167,11,3,13
"Basehor Community Library",2023-04-26,Wednesday,"11:00 - 11:59",35,5,80,120,4,2,5
"Basehor Community Library",2023-04-26,Wednesday,"12:00 - 12:59",25,0,67,92,8,0,8
"Basehor Community Library",2023-04-26,Wednesday,"13:00 - 13:59",6,0,54,60,3,0,3
"Basehor Community Library",2023-04-26,Wednesday,"14:00 - 14:59",8,9,66,83,4,2,5
"Basehor Community Library",2023-04-26,Wednesday,"15:00 - 15:59",4,2,11,17,3,2,4
"Basehor Community Library",2023-04-26,Wednesday,"16:00 - 16:59",34,1,35,70,11,1,11
"Basehor Community Library",2023-04-26,Wednesday,"17:00 - 17:59",15,1,65,81,6,1,6
"Basehor Community Library",2023-04-26,Wednesday,"18:00 - 18:59",10,3,22,35,5,1,5
"Basehor Community Library",2023-04-26,Wednesday,"19:00 - 19:59",19,1,2,22,2,1,3
"Basehor Community Library",2023-04-26,Wednesday,"20:00 - 20:59",0,0,22,22,0,0,
"Basehor Community Library",2023-04-27,Thursday,"6:00 - 6:59",0,10,0,10,0,1,1
"Basehor Community Library",2023-04-27,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-27,Thursday,"8:00 - 8:59",0,24,0,24,0,4,4
"Basehor Community Library",2023-04-27,Thursday,"9:00 - 9:59",5,0,40,45,3,0,3
"Basehor Community Library",2023-04-27,Thursday,"10:00 - 10:59",25,7,13,45,3,1,3
"Basehor Community Library",2023-04-27,Thursday,"11:00 - 11:59",8,39,83,130,1,1,2
"Basehor Community Library",2023-04-27,Thursday,"12:00 - 12:59",10,1,80,91,7,1,8
"Basehor Community Library",2023-04-27,Thursday,"13:00 - 13:59",27,11,36,74,6,3,9
"Basehor Community Library",2023-04-27,Thursday,"14:00 - 14:59",8,0,38,46,4,0,4
"Basehor Community Library",2023-04-27,Thursday,"15:00 - 15:59",16,21,161,198,7,5,10
"Basehor Community Library",2023-04-27,Thursday,"16:00 - 16:59",49,4,73,126,17,1,17
"Basehor Community Library",2023-04-27,Thursday,"17:00 - 17:59",59,0,22,81,21,0,21
"Basehor Community Library",2023-04-27,Thursday,"18:00 - 18:59",15,22,81,118,8,4,9
"Basehor Community Library",2023-04-27,Thursday,"19:00 - 19:59",13,2,49,64,3,1,3
"Basehor Community Library",2023-04-27,Thursday,"21:00 - 21:59",0,2,0,2,0,2,2
"Basehor Community Library",2023-04-28,Friday,"5:00 - 5:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-28,Friday,"6:00 - 6:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-28,Friday,"7:00 - 7:59",0,10,0,10,0,1,1
"Basehor Community Library",2023-04-28,Friday,"8:00 - 8:59",1,8,17,26,1,2,3
"Basehor Community Library",2023-04-28,Friday,"9:00 - 9:59",26,15,116,157,4,2,6
"Basehor Community Library",2023-04-28,Friday,"10:00 - 10:59",52,15,172,239,7,2,9
"Basehor Community Library",2023-04-28,Friday,"11:00 - 11:59",2,0,67,69,2,0,2
"Basehor Community Library",2023-04-28,Friday,"12:00 - 12:59",5,0,32,37,2,0,2
"Basehor Community Library",2023-04-28,Friday,"13:00 - 13:59",28,2,79,109,5,1,6
"Basehor Community Library",2023-04-28,Friday,"14:00 - 14:59",8,0,28,36,4,0,4
"Basehor Community Library",2023-04-28,Friday,"15:00 - 15:59",31,0,128,159,11,0,11
"Basehor Community Library",2023-04-28,Friday,"16:00 - 16:59",66,2,233,301,12,2,14
"Basehor Community Library",2023-04-28,Friday,"17:00 - 17:59",0,0,1,1,0,0,
"Basehor Community Library",2023-04-28,Friday,"18:00 - 18:59",0,12,0,12,0,2,2
"Basehor Community Library",2023-04-28,Friday,"19:00 - 19:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-28,Friday,"21:00 - 21:59",0,6,0,6,0,1,1
"Basehor Community Library",2023-04-29,Saturday,"4:00 - 4:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-29,Saturday,"6:00 - 6:59",0,5,0,5,0,2,2
"Basehor Community Library",2023-04-29,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-29,Saturday,"8:00 - 8:59",1,0,3,4,1,0,1
"Basehor Community Library",2023-04-29,Saturday,"9:00 - 9:59",7,1,29,37,4,1,5
"Basehor Community Library",2023-04-29,Saturday,"10:00 - 10:59",29,6,46,81,7,2,9
"Basehor Community Library",2023-04-29,Saturday,"11:00 - 11:59",32,4,30,66,8,1,9
"Basehor Community Library",2023-04-29,Saturday,"12:00 - 12:59",74,0,13,87,8,0,8
"Basehor Community Library",2023-04-29,Saturday,"13:00 - 13:59",26,8,72,106,8,3,11
"Basehor Community Library",2023-04-29,Saturday,"14:00 - 14:59",50,1,47,98,5,1,6
"Basehor Community Library",2023-04-29,Saturday,"15:00 - 15:59",22,0,106,128,5,0,5
"Basehor Community Library",2023-04-29,Saturday,"16:00 - 16:59",18,30,6,54,4,3,7
"Basehor Community Library",2023-04-29,Saturday,"18:00 - 18:59",0,2,0,2,0,1,1
"Basehor Community Library",2023-04-29,Saturday,"20:00 - 20:59",0,14,0,14,0,1,1
"Basehor Community Library",2023-04-29,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-30,Sunday,"8:00 - 8:59",0,1,0,1,0,1,1
"Basehor Community Library",2023-04-30,Sunday,"9:00 - 9:59",0,26,0,26,0,4,4
"Basehor Community Library",2023-04-30,Sunday,"12:00 - 12:59",0,0,19,19,0,0,
"Basehor Community Library",2023-04-30,Sunday,"13:00 - 13:59",29,2,77,108,7,1,8
"Basehor Community Library",2023-04-30,Sunday,"14:00 - 14:59",23,6,48,77,12,4,16
"Basehor Community Library",2023-04-30,Sunday,"15:00 - 15:59",24,7,73,104,6,1,7
"Basehor Community Library",2023-04-30,Sunday,"16:00 - 16:59",38,1,34,73,8,1,9
"Basehor Community Library",2023-04-30,Sunday,"17:00 - 17:59",0,15,0,15,0,2,2
"Basehor Community Library",2023-04-30,Sunday,"18:00 - 18:59",0,23,0,23,0,1,1
"Basehor Community Library",2023-04-30,Sunday,"19:00 - 19:59",0,5,0,5,0,1,1
"Basehor Community Library",2023-04-30,Sunday,"22:00 - 22:59",0,1,0,1,0,1,1
"Bern Community Library",2023-04-01,Saturday,"9:00 - 9:59",5,0,8,13,1,0,1
"Bern Community Library",2023-04-01,Saturday,"11:00 - 11:59",11,0,0,11,2,0,2
"Bern Community Library",2023-04-03,Monday,"8:00 - 8:59",0,0,3,3,0,0,
"Bern Community Library",2023-04-03,Monday,"11:00 - 11:59",0,0,8,8,0,0,
"Bern Community Library",2023-04-05,Wednesday,"14:00 - 14:59",0,0,18,18,0,0,
"Bern Community Library",2023-04-05,Wednesday,"15:00 - 15:59",0,0,2,2,0,0,
"Bern Community Library",2023-04-05,Wednesday,"17:00 - 17:59",2,0,1,3,1,0,1
"Bern Community Library",2023-04-06,Thursday,"13:00 - 13:59",0,0,3,3,0,0,
"Bern Community Library",2023-04-06,Thursday,"14:00 - 14:59",2,0,6,8,1,0,1
"Bern Community Library",2023-04-06,Thursday,"15:00 - 15:59",0,0,5,5,0,0,
"Bern Community Library",2023-04-06,Thursday,"16:00 - 16:59",5,0,0,5,2,0,2
"Bern Community Library",2023-04-08,Saturday,"9:00 - 9:59",0,0,16,16,0,0,
"Bern Community Library",2023-04-09,Sunday,"22:00 - 22:59",6,0,3,9,2,0,2
"Bern Community Library",2023-04-12,Wednesday,"6:00 - 6:59",0,3,0,3,0,1,1
"Bern Community Library",2023-04-12,Wednesday,"14:00 - 14:59",3,0,0,3,1,0,1
"Bern Community Library",2023-04-12,Wednesday,"15:00 - 15:59",0,0,25,25,0,0,
"Bern Community Library",2023-04-12,Wednesday,"16:00 - 16:59",4,3,6,13,2,2,4
"Bern Community Library",2023-04-12,Wednesday,"18:00 - 18:59",0,0,1,1,0,0,
"Bern Community Library",2023-04-12,Wednesday,"20:00 - 20:59",2,0,1,3,1,0,1
"Bern Community Library",2023-04-13,Thursday,"14:00 - 14:59",0,0,4,4,0,0,
"Bern Community Library",2023-04-13,Thursday,"15:00 - 15:59",4,22,5,31,1,2,2
"Bern Community Library",2023-04-13,Thursday,"16:00 - 16:59",0,20,0,20,0,1,1
"Bern Community Library",2023-04-14,Friday,"14:00 - 14:59",0,0,3,3,0,0,
"Bern Community Library",2023-04-14,Friday,"15:00 - 15:59",0,0,9,9,0,0,
"Bern Community Library",2023-04-15,Saturday,"8:00 - 8:59",0,0,2,2,0,0,
"Bern Community Library",2023-04-15,Saturday,"9:00 - 9:59",7,0,1,8,2,0,2
"Bern Community Library",2023-04-15,Saturday,"10:00 - 10:59",10,0,0,10,1,0,1
"Bern Community Library",2023-04-17,Monday,"8:00 - 8:59",0,0,4,4,0,0,
"Bern Community Library",2023-04-17,Monday,"9:00 - 9:59",0,1,1,2,0,1,1
"Bern Community Library",2023-04-17,Monday,"10:00 - 10:59",0,0,7,7,0,0,
"Bern Community Library",2023-04-19,Wednesday,"14:00 - 14:59",0,0,25,25,0,0,
"Bern Community Library",2023-04-19,Wednesday,"15:00 - 15:59",2,0,0,2,1,0,1
"Bern Community Library",2023-04-19,Wednesday,"16:00 - 16:59",1,0,1,2,1,0,1
"Bern Community Library",2023-04-19,Wednesday,"17:00 - 17:59",0,0,3,3,0,0,
"Bern Community Library",2023-04-20,Thursday,"15:00 - 15:59",0,0,2,2,0,0,
"Bern Community Library",2023-04-20,Thursday,"16:00 - 16:59",18,0,12,30,1,0,1
"Bern Community Library",2023-04-21,Friday,"14:00 - 14:59",4,0,8,12,1,0,1
"Bern Community Library",2023-04-22,Saturday,"9:00 - 9:59",12,17,10,39,1,2,2
"Bern Community Library",2023-04-22,Saturday,"10:00 - 10:59",11,3,19,33,1,1,1
"Bern Community Library",2023-04-22,Saturday,"11:00 - 11:59",7,0,0,7,1,0,1
"Bern Community Library",2023-04-24,Monday,"9:00 - 9:59",1,0,6,7,1,0,1
"Bern Community Library",2023-04-26,Wednesday,"14:00 - 14:59",0,0,6,6,0,0,
"Bern Community Library",2023-04-26,Wednesday,"15:00 - 15:59",7,1,20,28,2,1,2
"Bern Community Library",2023-04-26,Wednesday,"16:00 - 16:59",2,0,1,3,1,0,1
"Bern Community Library",2023-04-26,Wednesday,"17:00 - 17:59",8,5,8,21,1,2,2
"Bern Community Library",2023-04-26,Wednesday,"18:00 - 18:59",1,0,1,2,1,0,1
"Bern Community Library",2023-04-26,Wednesday,"19:00 - 19:59",0,0,2,2,0,0,
"Bern Community Library",2023-04-27,Thursday,"14:00 - 14:59",0,0,2,2,0,0,
"Bern Community Library",2023-04-27,Thursday,"15:00 - 15:59",3,0,2,5,1,0,1
"Bern Community Library",2023-04-28,Friday,"14:00 - 14:59",0,0,4,4,0,0,
"Bern Community Library",2023-04-28,Friday,"15:00 - 15:59",0,0,4,4,0,0,
"Bern Community Library",2023-04-29,Saturday,"9:00 - 9:59",4,1,12,17,1,1,2
"Bonner Springs City Library",2023-04-01,Saturday,"8:00 - 8:59",0,0,24,24,0,0,
"Bonner Springs City Library",2023-04-01,Saturday,"9:00 - 9:59",13,8,71,92,2,1,3
"Bonner Springs City Library",2023-04-01,Saturday,"10:00 - 10:59",12,4,17,33,5,3,7
"Bonner Springs City Library",2023-04-01,Saturday,"11:00 - 11:59",16,0,14,30,7,0,7
"Bonner Springs City Library",2023-04-01,Saturday,"12:00 - 12:59",21,2,15,38,4,1,5
"Bonner Springs City Library",2023-04-01,Saturday,"13:00 - 13:59",33,6,77,116,4,2,6
"Bonner Springs City Library",2023-04-01,Saturday,"14:00 - 14:59",56,52,119,227,9,1,10
"Bonner Springs City Library",2023-04-01,Saturday,"15:00 - 15:59",16,0,53,69,5,0,5
"Bonner Springs City Library",2023-04-01,Saturday,"16:00 - 16:59",33,0,45,78,6,0,6
"Bonner Springs City Library",2023-04-01,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"7:00 - 7:59",0,7,0,7,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"8:00 - 8:59",0,2,0,2,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"10:00 - 10:59",0,4,0,4,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"12:00 - 12:59",0,1,46,47,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"13:00 - 13:59",2,1,39,42,2,1,3
"Bonner Springs City Library",2023-04-02,Sunday,"14:00 - 14:59",3,1,16,20,2,1,2
"Bonner Springs City Library",2023-04-02,Sunday,"15:00 - 15:59",11,0,11,22,4,0,4
"Bonner Springs City Library",2023-04-02,Sunday,"16:00 - 16:59",33,0,83,116,6,0,6
"Bonner Springs City Library",2023-04-02,Sunday,"17:00 - 17:59",0,1,0,1,0,1,1
"Bonner Springs City Library",2023-04-02,Sunday,"23:00 - 23:59",0,5,0,5,0,1,1
"Bonner Springs City Library",2023-04-03,Monday,"7:00 - 7:59",0,0,57,57,0,0,
"Bonner Springs City Library",2023-04-03,Monday,"8:00 - 8:59",2,0,11,13,1,0,1
"Bonner Springs City Library",2023-04-03,Monday,"9:00 - 9:59",4,0,38,42,4,0,4
"Bonner Springs City Library",2023-04-03,Monday,"10:00 - 10:59",5,11,13,29,2,1,3
"Bonner Springs City Library",2023-04-03,Monday,"11:00 - 11:59",34,1,141,176,11,1,11
"Bonner Springs City Library",2023-04-03,Monday,"12:00 - 12:59",13,25,65,103,6,1,7
"Bonner Springs City Library",2023-04-03,Monday,"13:00 - 13:59",28,1,33,62,6,1,7
"Bonner Springs City Library",2023-04-03,Monday,"14:00 - 14:59",2,1,37,40,2,1,3
"Bonner Springs City Library",2023-04-03,Monday,"15:00 - 15:59",12,6,14,32,4,2,6
"Bonner Springs City Library",2023-04-03,Monday,"16:00 - 16:59",27,0,45,72,6,0,6
"Bonner Springs City Library",2023-04-03,Monday,"17:00 - 17:59",11,3,35,49,3,2,5
"Bonner Springs City Library",2023-04-03,Monday,"18:00 - 18:59",7,6,9,22,2,1,3
"Bonner Springs City Library",2023-04-03,Monday,"19:00 - 19:59",4,0,15,19,1,0,1
"Bonner Springs City Library",2023-04-03,Monday,"21:00 - 21:59",0,6,0,6,0,1,1
"Bonner Springs City Library",2023-04-04,Tuesday,"7:00 - 7:59",0,0,1,1,0,0,
"Bonner Springs City Library",2023-04-04,Tuesday,"8:00 - 8:59",0,0,35,35,0,0,
"Bonner Springs City Library",2023-04-04,Tuesday,"9:00 - 9:59",10,1,34,45,4,1,5
"Bonner Springs City Library",2023-04-04,Tuesday,"10:00 - 10:59",35,12,121,168,14,4,16
"Bonner Springs City Library",2023-04-04,Tuesday,"11:00 - 11:59",39,4,191,234,13,3,13
"Bonner Springs City Library",2023-04-04,Tuesday,"12:00 - 12:59",66,0,24,90,11,0,11
"Bonner Springs City Library",2023-04-04,Tuesday,"13:00 - 13:59",14,0,66,80,5,0,5
"Bonner Springs City Library",2023-04-04,Tuesday,"14:00 - 14:59",8,0,30,38,4,0,4
"Bonner Springs City Library",2023-04-04,Tuesday,"15:00 - 15:59",22,0,109,131,9,0,9
"Bonner Springs City Library",2023-04-04,Tuesday,"16:00 - 16:59",6,3,70,79,5,1,5
"Bonner Springs City Library",2023-04-04,Tuesday,"17:00 - 17:59",29,0,48,77,6,0,6
"Bonner Springs City Library",2023-04-04,Tuesday,"18:00 - 18:59",5,5,3,13,1,2,3
"Bonner Springs City Library",2023-04-04,Tuesday,"19:00 - 19:59",16,1,88,105,5,1,5
"Bonner Springs City Library",2023-04-05,Wednesday,"7:00 - 7:59",0,2,5,7,0,1,1
"Bonner Springs City Library",2023-04-05,Wednesday,"8:00 - 8:59",0,5,16,21,0,2,2
"Bonner Springs City Library",2023-04-05,Wednesday,"9:00 - 9:59",3,21,6,30,3,2,4
"Bonner Springs City Library",2023-04-05,Wednesday,"10:00 - 10:59",38,1,32,71,7,1,8
"Bonner Springs City Library",2023-04-05,Wednesday,"11:00 - 11:59",38,1,45,84,9,1,9
"Bonner Springs City Library",2023-04-05,Wednesday,"12:00 - 12:59",6,0,99,105,4,0,4
"Bonner Springs City Library",2023-04-05,Wednesday,"13:00 - 13:59",11,0,5,16,4,0,4
"Bonner Springs City Library",2023-04-05,Wednesday,"14:00 - 14:59",10,1,21,32,5,1,6
"Bonner Springs City Library",2023-04-05,Wednesday,"15:00 - 15:59",28,56,38,122,5,2,6
"Bonner Springs City Library",2023-04-05,Wednesday,"16:00 - 16:59",5,13,15,33,4,2,6
"Bonner Springs City Library",2023-04-05,Wednesday,"17:00 - 17:59",17,2,19,38,6,1,6
"Bonner Springs City Library",2023-04-05,Wednesday,"18:00 - 18:59",3,1,7,11,3,1,4
"Bonner Springs City Library",2023-04-05,Wednesday,"19:00 - 19:59",2,1,10,13,1,1,2
"Bonner Springs City Library",2023-04-06,Thursday,"8:00 - 8:59",4,0,43,47,4,0,4
"Bonner Springs City Library",2023-04-06,Thursday,"9:00 - 9:59",2,11,10,23,1,2,3
"Bonner Springs City Library",2023-04-06,Thursday,"10:00 - 10:59",67,0,150,217,8,0,8
"Bonner Springs City Library",2023-04-06,Thursday,"11:00 - 11:59",7,0,20,27,3,0,3
"Bonner Springs City Library",2023-04-06,Thursday,"12:00 - 12:59",2,2,1,5,2,2,3
"Bonner Springs City Library",2023-04-06,Thursday,"13:00 - 13:59",19,0,11,30,3,0,3
"Bonner Springs City Library",2023-04-06,Thursday,"14:00 - 14:59",15,0,24,39,6,0,6
"Bonner Springs City Library",2023-04-06,Thursday,"15:00 - 15:59",32,0,52,84,7,0,7
"Bonner Springs City Library",2023-04-06,Thursday,"16:00 - 16:59",3,0,12,15,3,0,3
"Bonner Springs City Library",2023-04-06,Thursday,"17:00 - 17:59",13,0,18,31,3,0,3
"Bonner Springs City Library",2023-04-06,Thursday,"18:00 - 18:59",7,0,1,8,1,0,1
"Bonner Springs City Library",2023-04-06,Thursday,"19:00 - 19:59",6,0,42,48,3,0,3
"Bonner Springs City Library",2023-04-07,Friday,"1:00 - 1:59",0,2,0,2,0,1,1
"Bonner Springs City Library",2023-04-07,Friday,"8:00 - 8:59",1,0,40,41,1,0,1
"Bonner Springs City Library",2023-04-07,Friday,"9:00 - 9:59",5,4,8,17,3,1,4
"Bonner Springs City Library",2023-04-07,Friday,"10:00 - 10:59",23,12,146,181,3,2,4
"Bonner Springs City Library",2023-04-07,Friday,"11:00 - 11:59",17,4,30,51,7,2,7
"Bonner Springs City Library",2023-04-07,Friday,"12:00 - 12:59",12,0,45,57,4,0,4
"Bonner Springs City Library",2023-04-07,Friday,"13:00 - 13:59",9,3,10,22,4,2,6
"Bonner Springs City Library",2023-04-07,Friday,"14:00 - 14:59",38,2,84,124,6,1,7
"Bonner Springs City Library",2023-04-07,Friday,"15:00 - 15:59",23,1,26,50,8,1,9
"Bonner Springs City Library",2023-04-07,Friday,"16:00 - 16:59",14,0,52,66,6,0,6
"Bonner Springs City Library",2023-04-07,Friday,"17:00 - 17:59",2,4,0,6,2,2,2
"Bonner Springs City Library",2023-04-08,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Bonner Springs City Library",2023-04-08,Saturday,"8:00 - 8:59",0,4,5,9,0,1,1
"Bonner Springs City Library",2023-04-08,Saturday,"9:00 - 9:59",24,1,12,37,4,1,5
"Bonner Springs City Library",2023-04-08,Saturday,"10:00 - 10:59",5,0,4,9,2,0,2
"Bonner Springs City Library",2023-04-08,Saturday,"11:00 - 11:59",22,0,19,41,6,0,6
"Bonner Springs City Library",2023-04-08,Saturday,"12:00 - 12:59",28,0,62,90,7,0,7
"Bonner Springs City Library",2023-04-08,Saturday,"13:00 - 13:59",28,0,5,33,7,0,7
"Bonner Springs City Library",2023-04-08,Saturday,"14:00 - 14:59",26,2,18,46,3,1,3
"Bonner Springs City Library",2023-04-08,Saturday,"15:00 - 15:59",11,5,25,41,6,2,6
"Bonner Springs City Library",2023-04-08,Saturday,"16:00 - 16:59",12,3,39,54,7,2,8
"Bonner Springs City Library",2023-04-08,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Bonner Springs City Library",2023-04-08,Saturday,"21:00 - 21:59",0,3,0,3,0,1,1
"Bonner Springs City Library",2023-04-08,Saturday,"22:00 - 22:59",0,5,0,5,0,1,1
"Bonner Springs City Library",2023-04-09,Sunday,"7:00 - 7:59",0,8,0,8,0,1,1
"Bonner Springs City Library",2023-04-09,Sunday,"12:00 - 12:59",0,0,27,27,0,0,
"Bonner Springs City Library",2023-04-09,Sunday,"13:00 - 13:59",0,0,8,8,0,0,
